rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
13;19/07/2018;19:31;Cruzeiro;América-MG;3;1;L. Venker de Menezes;S. Drubscky de Campos;Mineirão;15;8;6;2;54%;46%;521;453;85%;83%;11;8;3;1;0;0;3;1;3;5
13;19/07/2018;20:01;Vasco da Gama;Fluminense;1;1;J. de Amorim Campos;M. de Oliveira Santos;Estádio Vasco da Gama;16;14;4;5;54%;46%;425;362;79%;79%;21;21;4;2;0;0;1;1;2;4
13;19/07/2018;20:01;Santos;Palmeiras;1;1;J. Ribeiro Ventura;R. Machado Marques;Estádio Municipal Paulo Machado de Carvalho;17;13;4;7;49%;51%;410;429;86%;82%;15;16;4;6;0;0;1;0;8;2
13;19/07/2018;20:59;Athletico-PR;Internacional;2;2;T. Retzalff Nunes;O. Hellmann;Estádio Joaquim Américo Guimarães;20;14;6;3;53%;47%;436;388;85%;82%;11;16;3;5;1;0;2;1;4;6
14;21/07/2018;19:00;Flamengo;Botafogo;2;0;M. Nogueira Barbieri;M. Dias de Castro;Maracanã;9;17;4;4;57%;43%;497;357;81%;77%;17;15;0;1;0;1;0;2;1;6
14;21/07/2018;21:02;São Paulo;Corinthians;3;1;D. Aguirre Camblor;O. Loss;Morumbi;18;12;8;3;46%;54%;315;377;80%;84%;9;21;2;7;0;0;2;0;10;7
14;22/07/2018;16:00;Vasco da Gama;Grêmio;1;0;J. de Amorim Campos;Renato Gaúcho;Estádio Vasco da Gama;9;17;4;5;33%;67%;269;521;69%;85%;12;17;4;6;1;0;0;2;8;10
14;22/07/2018;16:01;Palmeiras;Atlético-MG;3;2;R. Machado Marques;T. Mendes Larghi;Allianz Parque;10;14;4;7;44%;56%;405;506;80%;82%;20;18;2;2;0;1;4;4;2;7
14;22/07/2018;16:01;Paraná;América-MG;1;0;Ademir Fesan;S. Drubscky de Campos;Vila Capanema;13;9;6;1;38%;62%;337;543;72%;77%;23;10;3;3;0;0;4;1;3;3
14;22/07/2018;15:59;Bahia;EC Vitória;4;1;E. Alves Moreira;V. Carmo Mancini;Itaipava Arena Fonte Nova;14;10;7;4;55%;45%;402;330;80%;74%;18;26;3;4;0;1;1;0;5;7
14;22/07/2018;16:00;Sport Recife;Fluminense;1;2;C. dos Santos Oliveira;M. de Oliveira Santos;Adelmar da Costa Carvalho;17;15;5;5;57%;43%;430;353;80%;75%;14;17;1;5;0;0;0;1;11;4
14;22/07/2018;18:59;Cruzeiro;Athletico-PR;2;1;L. Venker de Menezes;T. Retzalff Nunes;Mineirão;18;6;8;2;60%;40%;548;377;87%;79%;7;14;1;3;0;1;1;0;9;3
14;22/07/2018;19:01;Chapecoense;Santos;0;0;G. Kleina;J. Ribeiro Ventura;Arena Condá;11;14;2;1;52%;48%;391;400;83%;83%;10;13;1;4;0;0;1;2;15;3
14;23/07/2018;20:00;Internacional;Ceará SC;1;0;O. Hellmann;L. Cirne Lima de Lorenzi;Estádio José Pinheiro Borda;10;8;5;4;60%;40%;601;418;87%;77%;12;13;2;3;0;0;1;3;4;0
15;25/07/2018;19:30;Fluminense;Palmeiras;1;0;M. de Oliveira Santos;R. Machado Marques;Maracanã;10;13;3;3;38%;62%;301;491;70%;82%;18;16;2;2;0;1;1;1;2;3
15;25/07/2018;21:00;Atlético-MG;Paraná;2;0;T. Mendes Larghi;Ademir Fesan;Estádio Raimundo Sampaio;6;21;4;8;58%;42%;557;392;84%;82%;16;15;1;1;1;0;1;1;5;7
15;25/07/2018;21:46;Corinthians;Cruzeiro;2;0;O. Loss;L. Venker de Menezes;Neo Química Arena;12;14;4;5;46%;54%;494;570;84%;85%;9;10;0;2;0;0;1;2;3;4
15;25/07/2018;21:47;Santos;Flamengo;1;1;S. Bernardino;M. Nogueira Barbieri;Estádio Urbano Caldeira;13;13;2;3;44%;56%;391;503;83%;86%;17;14;1;1;0;0;2;1;10;8
15;26/07/2018;19:30;Botafogo;Chapecoense;1;0;M. Dias de Castro;G. Kleina;Estádio Nilton Santos;11;11;6;1;43%;57%;315;420;81%;81%;20;16;2;3;0;0;1;1;6;8
15;26/07/2018;19:30;EC Vitória;Sport Recife;1;0;V. Carmo Mancini;C. dos Santos Oliveira;Barradão;15;9;4;3;49%;51%;439;436;80%;76%;17;14;2;2;0;0;1;1;5;7
15;26/07/2018;19:30;Grêmio;São Paulo;2;1;Renato Gaúcho;D. Aguirre Camblor;Arena do Grêmio;12;9;3;6;65%;35%;566;302;84%;74%;23;19;4;5;0;0;2;0;9;3
15;26/07/2018;20:00;América-MG;Internacional;2;1;A. Batista;O. Hellmann;Estádio Raimundo Sampaio;6;13;4;5;43%;57%;426;525;77%;85%;12;9;2;2;1;1;0;3;3;11
15;29/08/2018;19:30;Ceará SC;Bahia;0;2;L. Cirne Lima de Lorenzi;E. Alves Moreira;Estádio Presidente Vargas;22;6;6;3;68%;32%;484;236;82%;67%;16;25;3;4;0;0;0;1;11;2
15;29/08/2018;19:28;Athletico-PR;Vasco da Gama;1;0;T. Retzalff Nunes;A. Valentim do Carmo Neto;Estádio Joaquim Américo Guimarães;11;16;3;3;55%;45%;475;399;80%;81%;15;14;1;2;0;0;1;1;8;5
16;28/07/2018;16:01;Ceará SC;Fluminense;1;0;L. Cirne Lima de Lorenzi;M. de Oliveira Santos;Estádio Presidente Vargas;15;11;2;3;36%;64%;262;472;72%;82%;22;13;5;1;0;0;3;0;9;3
16;29/07/2018;11:00;Palmeiras;Paraná;3;0;L. Scolari;Ademir Fesan;Allianz Parque;24;9;12;2;53%;47%;450;419;86%;79%;20;17;2;2;0;0;2;3;8;4
16;29/07/2018;11:00;Vasco da Gama;Corinthians;1;4;J. de Amorim Campos;O. Loss;Estádio Nacional de Brasília;12;10;4;5;52%;48%;490;472;82%;83%;17;11;4;0;0;0;0;4;4;2
16;29/07/2018;16:00;Flamengo;Sport Recife;4;1;M. Nogueira Barbieri;C. dos Santos Oliveira;Maracanã;22;9;9;1;58%;42%;547;420;91%;84%;12;11;1;1;0;0;1;2;8;2
16;29/07/2018;16:00;Athletico-PR;EC Vitória;4;0;T. Retzalff Nunes;V. Carmo Mancini;Estádio Joaquim Américo Guimarães;12;7;6;3;48%;52%;398;421;82%;85%;20;17;3;5;0;0;1;1;6;1
16;29/07/2018;16:00;Internacional;Botafogo;3;0;O. Hellmann;M. Dias de Castro;Estádio José Pinheiro Borda;15;9;9;3;54%;46%;442;388;78%;79%;13;14;1;2;0;0;0;0;5;4
16;29/07/2018;15:59;Cruzeiro;São Paulo;0;2;L. Venker de Menezes;D. Aguirre Camblor;Mineirão;14;9;3;4;58%;42%;509;387;81%;75%;11;11;2;1;0;0;3;2;4;2
16;29/07/2018;19:00;Santos;América-MG;0;1;S. Bernardino;A. Batista;Estádio Urbano Caldeira;29;2;4;1;74%;26%;614;234;90%;61%;8;13;2;2;0;0;2;1;14;2
16;29/07/2018;19:00;Chapecoense;Grêmio;1;1;G. Kleina;Renato Gaúcho;Arena Condá;16;8;2;4;58%;42%;443;340;78%;71%;12;15;1;3;0;0;1;1;10;3
16;30/07/2018;20:00;Bahia;Atlético-MG;2;2;E. Alves Moreira;T. Mendes Larghi;Itaipava Arena Fonte Nova;21;5;6;2;58%;42%;510;405;86%;80%;15;18;4;2;0;0;1;3;6;3
17;04/08/2018;16:02;Botafogo;Santos;0;0;B. Lazaroni;A. Stival;Estádio Nilton Santos;16;9;2;3;46%;54%;381;460;77%;79%;12;19;1;5;0;0;2;4;5;2
17;04/08/2018;19:00;Grêmio;Flamengo;2;0;Renato Gaúcho;M. Nogueira Barbieri;Arena do Grêmio;10;9;4;1;34%;66%;311;607;78%;86%;21;17;3;4;0;0;1;2;3;1
17;04/08/2018;21:00;Corinthians;Athletico-PR;0;0;O. Loss;T. Retzalff Nunes;Neo Química Arena;10;16;4;4;57%;43%;537;387;86%;80%;8;13;2;2;0;0;1;6;2;9
17;05/08/2018;15:59;EC Vitória;Cruzeiro;1;1;J. Burse;L. Venker de Menezes;Barradão;16;11;5;4;49%;51%;388;407;80%;75%;19;20;3;5;0;0;0;2;8;8
17;05/08/2018;16:01;Paraná;Ceará SC;0;1;Ademir Fesan;L. Cirne Lima de Lorenzi;Vila Capanema;22;5;7;1;67%;33%;557;284;81%;66%;15;21;4;2;0;0;0;5;13;2
17;05/08/2018;16:00;América-MG;Palmeiras;0;0;A. Batista;L. Scolari;Estádio Raimundo Sampaio;8;14;4;4;51%;49%;516;489;84%;86%;16;18;1;2;0;0;0;0;2;9
17;05/08/2018;16:00;São Paulo;Vasco da Gama;2;1;D. Aguirre Camblor;J. de Amorim Campos;Morumbi;11;9;4;3;41%;59%;327;493;70%;81%;27;9;2;2;0;0;1;3;5;2
17;05/08/2018;19:00;Fluminense;Bahia;1;1;M. de Oliveira Santos;E. Alves Moreira;Maracanã;10;10;2;2;47%;53%;348;392;80%;78%;12;18;4;2;0;0;1;0;6;8
17;05/08/2018;19:01;Sport Recife;Chapecoense;1;1;C. dos Santos Oliveira;G. Kleina;Adelmar da Costa Carvalho;20;8;4;3;63%;37%;555;341;82%;69%;14;20;1;1;0;0;1;2;8;5
17;06/08/2018;19:59;Atlético-MG;Internacional;0;1;T. Mendes Larghi;O. Hellmann;Estádio Raimundo Sampaio;12;8;3;4;64%;36%;562;329;82%;75%;13;13;1;1;0;0;1;1;6;2
20;08/08/2018;19:30;Ceará SC;Santos;1;1;L. Cirne Lima de Lorenzi;A. Stival;Estádio Presidente Vargas;23;8;9;3;51%;49%;373;385;77%;76%;11;13;3;2;0;0;1;3;8;3
20;22/08/2018;19:29;Bahia;Internacional;0;1;E. Alves Moreira;O. Hellmann;Itaipava Arena Fonte Nova;20;14;2;5;62%;38%;517;343;85%;74%;15;18;1;2;0;0;0;1;3;5
20;22/08/2018;19:30;Paraná;São Paulo;1;1;Ademir Fesan;D. Aguirre Camblor;Vila Capanema;16;14;2;4;45%;55%;349;413;73%;76%;14;12;3;1;0;0;2;3;4;9
20;22/08/2018;21:00;Palmeiras;Botafogo;2;0;L. Scolari;J. Mannarino;Allianz Parque;22;10;6;4;69%;31%;506;230;83%;64%;14;17;2;4;0;1;3;0;11;3
20;22/08/2018;20:59;Sport Recife;América-MG;0;2;E. Baptista;A. Batista;Adelmar da Costa Carvalho;15;6;6;3;54%;46%;459;422;79%;74%;9;21;2;2;0;0;3;2;4;4
20;22/08/2018;21:44;Fluminense;Corinthians;1;0;M. de Oliveira Santos;O. Loss;Maracanã;15;4;4;1;45%;55%;452;550;84%;82%;12;8;1;2;0;1;5;0;8;3
20;22/08/2018;21:45;Grêmio;Cruzeiro;1;1;Renato Gaúcho;L. Venker de Menezes;Arena do Grêmio;10;7;6;5;67%;33%;752;378;90%;81%;13;16;2;4;0;0;0;0;6;2
20;23/08/2018;19:30;Flamengo;EC Vitória;1;0;M. Nogueira Barbieri;P. Carpegiani;Maracanã;15;4;5;1;65%;35%;555;313;88%;77%;18;19;2;2;0;0;1;1;7;4
20;23/08/2018;19:59;Atlético-MG;Vasco da Gama;0;0;T. Mendes Larghi;V. de Morais Filho;Estádio Raimundo Sampaio;20;11;4;4;74%;26%;718;256;85%;67%;16;15;2;4;0;0;0;0;12;1
20;13/09/2018;19:59;Chapecoense;Athletico-PR;2;1;A. Ferreira;T. Retzalff Nunes;Arena Condá;16;11;3;5;48%;52%;321;349;75%;77%;19;18;1;3;0;0;2;0;8;4
18;11/08/2018;16:00;Ceará SC;Athletico-PR;0;0;L. Cirne Lima de Lorenzi;T. Retzalff Nunes;Estádio Presidente Vargas;14;14;4;2;46%;54%;377;443;80%;82%;15;14;3;3;0;0;0;0;3;9
18;11/08/2018;19:00;Bahia;América-MG;1;0;E. Alves Moreira;A. Batista;Itaipava Arena Fonte Nova;21;6;6;2;48%;52%;438;482;81%;82%;11;13;1;4;0;0;2;1;9;2
18;12/08/2018;11:00;Paraná;Botafogo;1;1;Ademir Fesan;J. Mannarino;Vila Capanema;14;15;2;4;53%;47%;423;393;83%;82%;11;9;3;4;1;1;2;2;4;4
18;12/08/2018;11:01;Atlético-MG;Santos;3;1;T. Mendes Larghi;A. Stival;Estádio Raimundo Sampaio;14;9;6;3;47%;53%;375;407;80%;84%;17;8;2;0;0;0;1;1;3;4
18;12/08/2018;16:01;Sport Recife;São Paulo;1;3;C. dos Santos Oliveira;D. Aguirre Camblor;Adelmar da Costa Carvalho;15;17;7;5;45%;55%;398;491;87%;87%;7;15;1;3;0;0;0;1;2;3
18;12/08/2018;16:00;Flamengo;Cruzeiro;1;0;M. Nogueira Barbieri;L. Venker de Menezes;Maracanã;9;9;4;3;52%;48%;420;402;83%;82%;28;17;3;3;0;0;3;2;5;2
18;12/08/2018;16:00;Chapecoense;Corinthians;2;1;A. Ferreira;O. Loss;Arena Condá;13;13;4;5;41%;59%;310;460;75%;82%;18;20;1;2;1;0;1;1;7;5
18;12/08/2018;19:00;Grêmio;EC Vitória;4;0;Renato Gaúcho;J. Burse;Arena do Grêmio;14;13;8;3;54%;46%;559;481;85%;85%;20;17;1;3;0;0;1;1;1;1
18;12/08/2018;19:00;Palmeiras;Vasco da Gama;1;0;L. Scolari;J. de Amorim Campos;Allianz Parque;10;7;4;1;56%;44%;453;357;81%;74%;17;16;1;2;0;0;3;2;5;3
18;13/08/2018;20:00;Fluminense;Internacional;0;3;M. de Oliveira Santos;O. Hellmann;Maracanã;19;13;6;7;60%;40%;545;376;85%;76%;8;17;3;3;0;0;0;0;7;7
19;18/08/2018;15:59;Santos;Sport Recife;3;0;A. Stival;E. Baptista;Estádio Urbano Caldeira;11;12;6;4;53%;47%;463;409;82%;84%;20;21;3;2;0;1;5;1;4;4
19;18/08/2018;19:01;Corinthians;Grêmio;0;1;O. Loss;Renato Gaúcho;Neo Química Arena;9;12;3;9;59%;41%;649;466;85%;80%;8;8;1;1;0;0;0;3;5;7
19;19/08/2018;10:59;Athletico-PR;Flamengo;3;0;T. Retzalff Nunes;M. Nogueira Barbieri;Estádio Joaquim Américo Guimarães;14;15;8;6;32%;68%;263;553;80%;89%;15;10;3;1;0;0;3;1;5;5
19;19/08/2018;10:59;Internacional;Paraná;1;0;O. Hellmann;Ademir Fesan;Estádio José Pinheiro Borda;17;9;6;2;75%;25%;547;190;86%;59%;16;16;3;5;0;0;1;0;15;3
19;19/08/2018;15:59;EC Vitória;Palmeiras;0;3;P. Carpegiani;L. Scolari;Barradão;9;26;2;12;54%;46%;471;416;81%;77%;25;18;2;1;0;0;0;0;3;3
19;19/08/2018;16:01;Botafogo;Atlético-MG;0;3;J. Mannarino;T. Mendes Larghi;Estádio Nilton Santos;13;20;4;8;46%;54%;411;494;80%;80%;13;12;2;4;0;0;2;1;4;3
19;19/08/2018;16:00;Cruzeiro;Bahia;1;1;L. Venker de Menezes;E. Alves Moreira;Mineirão;12;9;2;1;54%;46%;535;457;83%;82%;14;13;2;2;0;0;3;2;3;5
19;19/08/2018;19:00;América-MG;Fluminense;0;0;A. Batista;M. de Oliveira Santos;Estádio Raimundo Sampaio;10;11;1;4;53%;47%;517;459;84%;84%;13;8;2;0;1;0;1;0;4;4
19;19/08/2018;19:00;São Paulo;Chapecoense;2;0;D. Aguirre Camblor;A. Ferreira;Morumbi;6;7;3;2;39%;61%;358;561;75%;84%;17;20;2;1;0;0;1;1;2;6
19;20/08/2018;20:01;Vasco da Gama;Ceará SC;1;1;V. de Morais Filho;L. Cirne Lima de Lorenzi;Estádio Vasco da Gama;16;12;6;2;58%;42%;464;335;82%;80%;16;21;1;0;0;1;0;1;4;6
21;25/08/2018;15:59;Santos;Bahia;2;0;A. Stival;E. Alves Moreira;Estádio Urbano Caldeira;5;7;3;0;48%;52%;357;385;78%;78%;25;17;1;2;0;0;3;2;6;4
21;25/08/2018;19:00;Corinthians;Paraná;1;0;O. Loss;Ademir Fesan;Neo Química Arena;17;13;7;3;62%;38%;458;281;80%;70%;18;20;3;3;0;1;2;0;8;7
21;25/08/2018;19:00;Athletico-PR;Grêmio;2;1;T. Retzalff Nunes;Renato Gaúcho;Estádio Joaquim Américo Guimarães;16;7;6;2;56%;44%;493;398;82%;82%;18;17;2;2;0;0;1;2;8;1
21;25/08/2018;21:01;Cruzeiro;Fluminense;2;1;L. Venker de Menezes;M. de Oliveira Santos;Mineirão;12;7;3;3;46%;54%;422;488;83%;85%;17;14;4;3;0;0;1;0;6;5
21;25/08/2018;21:00;Botafogo;Sport Recife;2;0;J. Mannarino;E. Baptista;Estádio Nilton Santos;17;8;7;1;43%;57%;314;420;75%;75%;21;13;2;2;0;0;4;0;9;2
21;26/08/2018;11:03;São Paulo;Ceará SC;1;0;D. Aguirre Camblor;L. Cirne Lima de Lorenzi;Morumbi;19;8;4;3;59%;41%;448;325;83%;76%;13;21;3;6;0;1;0;2;8;5
21;26/08/2018;16:00;América-MG;Flamengo;2;2;A. Batista;M. Nogueira Barbieri;Estádio Raimundo Sampaio;12;11;2;6;51%;49%;469;443;82%;82%;12;9;3;2;0;1;0;0;3;6
21;26/08/2018;16:01;Internacional;Palmeiras;0;0;O. Hellmann;L. Scolari;Estádio José Pinheiro Borda;14;20;4;3;57%;43%;495;387;81%;72%;14;24;2;3;0;0;1;0;5;4
21;26/08/2018;16:00;EC Vitória;Atlético-MG;1;0;P. Carpegiani;T. Mendes Larghi;Barradão;19;17;4;4;36%;64%;329;582;78%;87%;17;12;2;3;0;0;4;4;6;4
21;26/08/2018;18:59;Vasco da Gama;Chapecoense;3;1;V. de Morais Filho;A. Ferreira;Estádio Vasco da Gama;15;8;6;4;49%;51%;428;445;78%;83%;18;20;3;2;0;0;0;1;6;4
22;01/09/2018;16:01;EC Vitória;América-MG;1;0;P. Carpegiani;A. Batista;Barradão;21;5;9;3;58%;42%;533;394;88%;78%;21;10;5;1;0;1;1;3;5;3
22;01/09/2018;16:00;Grêmio;Botafogo;4;0;Renato Gaúcho;J. Mannarino;Arena do Grêmio;18;12;8;0;57%;43%;476;352;83%;78%;12;19;2;3;0;0;1;0;5;6
22;01/09/2018;18:59;Vasco da Gama;Santos;0;3;A. Valentim do Carmo Neto;A. Stival;Maracanã;17;9;1;4;59%;41%;571;412;85%;77%;12;11;1;1;0;0;1;0;8;3
22;01/09/2018;21:00;Corinthians;Atlético-MG;1;1;O. Loss;T. Mendes Larghi;Neo Química Arena;7;10;1;2;56%;44%;522;416;80%;73%;16;21;1;3;0;0;0;2;6;3
22;02/09/2018;11:01;Flamengo;Ceará SC;0;1;M. Nogueira Barbieri;L. Cirne Lima de Lorenzi;Maracanã;26;9;9;4;65%;35%;515;285;89%;77%;16;14;2;2;0;0;2;0;12;1
22;02/09/2018;15:59;Athletico-PR;Bahia;2;0;T. Retzalff Nunes;E. Alves Moreira;Estádio Joaquim Américo Guimarães;24;9;11;3;60%;40%;534;357;89%;77%;14;9;2;2;0;0;3;1;4;2
22;02/09/2018;16:01;Sport Recife;Paraná;1;0;E. Baptista;Ademir Fesan;Adelmar da Costa Carvalho;16;15;5;3;51%;49%;369;371;74%;73%;19;12;3;2;0;0;1;3;11;3
22;02/09/2018;16:01;São Paulo;Fluminense;1;1;D. Aguirre Camblor;M. de Oliveira Santos;Morumbi;7;11;4;0;36%;64%;297;540;74%;86%;14;16;2;2;1;0;0;0;5;5
22;02/09/2018;19:00;Cruzeiro;Internacional;0;0;L. Venker de Menezes;O. Hellmann;Mineirão;19;14;4;4;51%;49%;457;445;84%;83%;16;14;3;2;0;0;3;0;8;5
22;02/09/2018;19:00;Chapecoense;Palmeiras;1;2;A. Ferreira;L. Scolari;Arena Condá;11;12;2;5;57%;43%;360;297;70%;62%;14;23;4;4;0;0;1;2;3;5
23;05/09/2018;19:29;Bahia;Sport Recife;2;0;E. Alves Moreira;E. Baptista;Itaipava Arena Fonte Nova;13;10;8;2;48%;52%;409;436;74%;75%;19;19;1;1;0;0;1;2;8;4
23;05/09/2018;19:31;Botafogo;Cruzeiro;1;1;J. Mannarino;L. Venker de Menezes;Estádio Nilton Santos;15;8;6;2;42%;58%;352;509;72%;79%;13;17;3;3;0;0;0;0;5;2
23;05/09/2018;20:00;Ceará SC;Corinthians;2;1;L. Cirne Lima de Lorenzi;O. Loss;Arena Castelão;17;11;7;3;31%;69%;263;611;75%;90%;19;19;6;2;0;0;0;1;7;4
23;05/09/2018;20:59;Palmeiras;Athletico-PR;2;0;L. Scolari;T. Retzalff Nunes;Allianz Parque;10;7;4;1;47%;53%;371;424;77%;79%;16;18;2;3;0;0;1;1;6;6
23;05/09/2018;21:00;Paraná;Chapecoense;1;1;Ademir Fesan;A. Ferreira;Vila Capanema;16;12;3;6;37%;63%;277;498;66%;83%;24;19;2;2;0;0;2;1;11;3
23;05/09/2018;21:45;Atlético-MG;São Paulo;1;0;T. Mendes Larghi;D. Aguirre Camblor;Estádio Raimundo Sampaio;10;16;3;5;46%;54%;346;394;75%;77%;17;18;3;1;0;0;0;2;2;9
23;05/09/2018;21:46;Internacional;Flamengo;2;1;O. Hellmann;M. Nogueira Barbieri;Estádio José Pinheiro Borda;7;11;5;4;38%;62%;371;602;77%;84%;13;13;4;1;0;0;1;2;4;3
23;06/09/2018;19:00;Santos;Grêmio;0;0;A. Stival;Renato Gaúcho;Estádio Municipal Paulo Machado de Carvalho;7;8;2;3;51%;49%;578;568;84%;85%;14;8;2;1;0;0;0;0;5;1
23;06/09/2018;18:59;Fluminense;EC Vitória;0;0;M. de Oliveira Santos;P. Carpegiani;Maracanã;17;4;5;1;63%;37%;527;312;84%;67%;11;8;1;1;0;0;1;0;9;5
23;06/09/2018;20:01;América-MG;Vasco da Gama;2;1;A. Batista;A. Valentim do Carmo Neto;Estádio Raimundo Sampaio;10;7;5;3;44%;56%;450;555;81%;87%;19;12;1;1;0;0;2;0;4;5
24;08/09/2018;16:00;Sport Recife;Cruzeiro;0;0;E. Baptista;L. Venker de Menezes;Adelmar da Costa Carvalho;11;10;1;2;55%;45%;423;369;75%;69%;22;19;3;1;0;0;3;2;8;4
24;08/09/2018;19:01;São Paulo;Bahia;1;0;D. Aguirre Camblor;E. Alves Moreira;Morumbi;12;10;2;2;54%;46%;392;353;78%;73%;16;19;3;2;0;0;3;2;11;4
24;08/09/2018;21:27;Flamengo;Chapecoense;2;0;M. Nogueira Barbieri;A. Ferreira;Maracanã;15;9;6;3;62%;38%;492;304;86%;77%;17;13;2;2;0;0;1;1;8;3
24;09/09/2018;16:00;América-MG;Ceará SC;0;0;A. Batista;L. Cirne Lima de Lorenzi;Estádio Raimundo Sampaio;7;12;0;3;59%;41%;615;423;85%;81%;16;10;1;1;0;0;2;1;3;4
24;09/09/2018;16:00;Palmeiras;Corinthians;1;0;L. Scolari;J. Ribeiro Ventura;Allianz Parque;13;4;3;0;55%;45%;397;348;75%;71%;14;16;2;3;0;0;4;0;8;3
24;09/09/2018;16:00;Fluminense;Botafogo;1;0;M. de Oliveira Santos;J. Mannarino;Maracanã;14;14;4;3;41%;59%;315;457;73%;76%;21;14;3;4;0;0;1;2;6;7
24;09/09/2018;16:00;Internacional;Grêmio;1;0;O. Hellmann;Renato Gaúcho;Estádio José Pinheiro Borda;11;13;4;2;42%;58%;347;471;71%;81%;17;15;5;5;0;0;2;2;5;4
24;09/09/2018;19:00;Paraná;Santos;0;2;Ademir Fesan;A. Stival;Vila Capanema;18;5;4;3;37%;63%;296;530;72%;83%;15;18;4;3;0;0;0;0;3;2
24;09/09/2018;19:01;EC Vitória;Vasco da Gama;1;0;P. Carpegiani;A. Valentim do Carmo Neto;Barradão;7;13;1;4;52%;48%;432;395;84%;80%;19;19;4;1;1;1;0;0;2;5
24;10/09/2018;20:00;Atlético-MG;Athletico-PR;3;1;T. Mendes Larghi;T. Retzalff Nunes;Estádio Raimundo Sampaio;12;16;5;5;53%;47%;434;385;80%;82%;13;14;4;5;0;1;3;0;6;6
25;15/09/2018;16:00;Ceará SC;EC Vitória;2;0;L. Cirne Lima de Lorenzi;P. Carpegiani;Arena Castelão;17;8;3;1;42%;58%;404;551;81%;85%;23;21;2;4;0;0;0;1;4;3
25;15/09/2018;15:58;Grêmio;Paraná;2;0;Renato Gaúcho;Ademir Fesan;Arena do Grêmio;21;8;4;1;62%;38%;553;334;86%;75%;11;13;1;1;0;0;5;0;4;3
25;15/09/2018;19:00;Vasco da Gama;Flamengo;1;1;A. Valentim do Carmo Neto;M. Nogueira Barbieri;Estádio Nacional de Brasília;17;22;7;5;38%;62%;302;488;82%;86%;19;13;3;2;0;1;0;1;6;13
25;16/09/2018;11:00;Botafogo;América-MG;1;0;J. Mannarino;A. Batista;Estádio Nilton Santos;14;10;4;1;47%;53%;419;464;77%;78%;13;18;1;1;1;1;1;4;5;1
25;16/09/2018;16:00;Cruzeiro;Atlético-MG;0;0;L. Venker de Menezes;T. Mendes Larghi;Mineirão;12;8;3;2;40%;60%;362;551;77%;80%;19;16;3;1;0;0;2;2;6;3
25;16/09/2018;16:01;Bahia;Palmeiras;1;1;E. Alves Moreira;L. Scolari;Itaipava Arena Fonte Nova;9;7;3;1;42%;58%;384;555;76%;81%;14;11;1;2;0;0;0;2;6;3
25;16/09/2018;16:00;Athletico-PR;Fluminense;3;1;T. Retzalff Nunes;M. de Oliveira Santos;Estádio Joaquim Américo Guimarães;16;11;9;3;49%;51%;456;474;85%;84%;15;14;3;2;0;0;4;0;5;3
25;16/09/2018;16:03;Santos;São Paulo;0;0;A. Stival;D. Aguirre Camblor;Estádio Urbano Caldeira;14;6;3;2;55%;45%;425;354;80%;72%;15;15;7;4;0;0;5;1;4;4
25;16/09/2018;19:00;Corinthians;Sport Recife;2;1;J. Ribeiro Ventura;E. Baptista;Neo Química Arena;14;13;5;6;70%;30%;634;273;87%;67%;16;19;2;1;0;0;4;1;5;6
25;17/09/2018;20:00;Chapecoense;Internacional;2;1;A. Ferreira;O. Hellmann;Arena Condá;19;14;5;5;52%;48%;323;318;75%;79%;14;15;4;2;0;1;0;3;6;4
26;22/09/2018;16:00;São Paulo;América-MG;1;1;D. Aguirre Camblor;A. Batista;Morumbi;13;7;4;3;49%;51%;452;476;84%;81%;14;12;1;1;0;0;1;0;6;2
26;23/09/2018;11:00;Grêmio;Ceará SC;3;2;Renato Gaúcho;L. Cirne Lima de Lorenzi;Arena do Grêmio;20;6;8;4;60%;40%;550;380;87%;80%;12;9;3;1;0;0;1;0;17;0
26;23/09/2018;16:00;Athletico-PR;Paraná;3;0;T. Retzalff Nunes;Ademir Fesan;Estádio Joaquim Américo Guimarães;15;11;9;3;58%;42%;502;374;84%;81%;15;11;0;4;0;0;1;0;6;3
26;23/09/2018;16:00;Flamengo;Atlético-MG;2;1;M. Nogueira Barbieri;T. Mendes Larghi;Maracanã;7;15;2;4;51%;49%;438;421;80%;80%;26;15;2;2;0;0;2;1;4;6
26;23/09/2018;16:02;Corinthians;Internacional;1;1;J. Ribeiro Ventura;O. Hellmann;Neo Química Arena;9;8;5;2;55%;45%;580;469;86%;85%;13;11;0;2;0;0;1;1;2;3
26;23/09/2018;17:59;Sport Recife;Palmeiras;0;1;E. Baptista;L. Scolari;Adelmar da Costa Carvalho;12;9;2;4;52%;48%;396;367;69%;68%;16;16;2;2;0;0;2;0;6;5
