rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
13;26/07/2021;18:00;Juventude;Chapecoense;1;0;M. dos Santos Gonçalves;J. Ribeiro Ventura;Alfredo Jaconi;13;7;2;2;32%;68%;266;545;73%;86%;16;15;5;1;0;0;1;1;3;1
13;26/07/2021;19:59;Cuiabá;Corinthians;1;2;J. de Amorim Campos;S. Campos Junior;Arena Pantanal;16;4;7;2;53%;47%;501;467;85%;81%;16;12;2;1;1;0;4;2;5;5
14;31/07/2021;19:00;São Paulo;Palmeiras;0;0;H. Crespo;A. Moreira Ferreira;Morumbi;12;7;3;3;54%;46%;403;350;81%;79%;20;15;3;3;1;0;2;1;7;2
14;31/07/2021;20:00;Internacional;Cuiabá;0;0;D. Aguirre Camblor;J. de Amorim Campos;Estádio José Pinheiro Borda;12;13;3;4;58%;42%;510;379;81%;77%;20;18;1;3;1;0;2;0;2;3
14;31/07/2021;21:00;Bragantino;Grêmio;1;0;C. Maldonado;L. Scolari;Nabizão;12;7;3;1;53%;47%;531;473;82%;80%;13;19;1;2;0;0;1;0;4;5
14;01/08/2021;16:00;Corinthians;Flamengo;1;3;S. Campos Junior;Renato Gaúcho;Neo Química Arena;9;17;3;7;34%;66%;389;742;79%;89%;7;13;1;1;0;0;0;1;3;6
14;01/08/2021;16:00;Atlético-MG;Athletico-PR;2;0;A. Stival;A. Cardoso de Oliveira;Mineirão;11;8;3;1;61%;39%;616;400;90%;80%;14;12;2;3;1;0;1;1;4;2
14;01/08/2021;18:15;Chapecoense;Santos;0;1;J. Ribeiro Ventura;F. Diniz Silva;Arena Condá;20;11;6;5;44%;56%;361;458;77%;83%;17;13;0;0;0;0;3;0;6;5
14;01/08/2021;18:15;Bahia;Sport Recife;0;1;L. Cavalcanti;U. Louzer Filho;Estádio de Pituaçu;21;8;4;2;60%;40%;512;354;86%;78%;16;18;2;3;0;0;0;1;11;2
14;01/08/2021;20:28;Atlético-GO;América-MG;1;1;E. de Souza Barroca;V. Carmo Mancini;Estádio Antônio Accioly;7;16;2;5;53%;47%;388;338;73%;73%;21;14;4;0;0;0;1;1;4;5
14;01/08/2021;20:30;Ceará SC;Fortaleza;3;1;A. Ferreira;J. Vojvoda;Arena Castelão;12;28;4;8;48%;52%;313;331;75%;79%;13;12;2;3;0;0;2;1;5;9
14;02/09/2021;19:00;Fluminense;Juventude;1;1;M. de Oliveira;M. dos Santos Gonçalves;Maracanã;12;7;6;2;64%;36%;579;330;87%;78%;23;18;2;1;0;0;1;1;7;2
15;06/08/2021;18:59;Sport Recife;Bragantino;0;0;U. Louzer Filho;C. Maldonado;Adelmar da Costa Carvalho;17;13;7;4;38%;62%;274;451;73%;85%;17;14;3;1;0;0;0;1;9;8
15;07/08/2021;17:59;Athletico-PR;São Paulo;1;2;A. Cardoso de Oliveira;H. Crespo;Estádio Joaquim Américo Guimarães;15;11;6;4;52%;48%;427;419;80%;80%;12;16;2;4;0;1;1;2;8;2
15;07/08/2021;21:00;Palmeiras;Fortaleza;2;3;A. Moreira Ferreira;J. Vojvoda;Allianz Parque;20;15;2;6;62%;38%;507;324;85%;77%;22;13;4;1;1;1;1;2;6;2
15;07/08/2021;21:00;Cuiabá;Bahia;1;1;J. de Amorim Campos;L. Cavalcanti;Arena Pantanal;11;9;2;4;40%;60%;315;455;75%;83%;15;17;1;2;1;0;2;5;4;11
15;08/08/2021;16:00;Juventude;Atlético-MG;1;2;M. dos Santos Gonçalves;A. Stival;Alfredo Jaconi;6;20;1;4;34%;66%;310;586;75%;88%;17;14;1;3;0;0;1;2;4;5
15;08/08/2021;16:00;América-MG;Fluminense;1;0;V. Carmo Mancini;R. Machado Marques;Estádio Raimundo Sampaio;15;7;7;2;44%;56%;365;462;77%;79%;17;13;2;2;0;0;1;1;4;8
15;08/08/2021;15:59;Santos;Corinthians;0;0;F. Diniz Silva;S. Campos Junior;Estádio Urbano Caldeira;11;9;5;5;57%;43%;561;426;87%;84%;17;9;1;1;0;0;3;1;5;3
15;08/08/2021;18:15;Ceará SC;Atlético-GO;0;0;A. Ferreira;E. de Souza Barroca;Arena Castelão;19;7;5;2;41%;59%;350;516;79%;82%;18;15;2;2;0;0;1;0;6;3
15;08/08/2021;18:15;Flamengo;Internacional;0;4;Renato Gaúcho;D. Aguirre Camblor;Maracanã;11;9;7;5;64%;36%;559;331;87%;76%;9;15;1;2;1;0;1;0;7;2
15;09/08/2021;19:59;Grêmio;Chapecoense;2;1;L. Scolari;L. de Oliveira Preto;Arena do Grêmio;20;6;3;2;54%;46%;547;474;82%;81%;14;10;1;3;0;0;2;0;9;3
16;14/08/2021;17:02;Bragantino;Juventude;1;2;M. Nogueira Barbieri;M. dos Santos Gonçalves;Nabizão;5;13;1;6;54%;46%;456;379;81%;80%;14;14;4;4;0;0;1;2;2;9
16;14/08/2021;19:00;Atlético-MG;Palmeiras;2;0;A. Stival;A. Moreira Ferreira;Mineirão;15;1;6;1;67%;33%;658;322;89%;80%;14;14;2;0;0;1;1;1;11;2
16;14/08/2021;21:01;São Paulo;Grêmio;2;1;H. Crespo;L. Scolari;Morumbi;12;9;6;3;64%;36%;553;312;84%;73%;14;16;3;1;0;0;2;1;6;2
16;15/08/2021;16:00;Flamengo;Sport Recife;2;0;Renato Gaúcho;U. Louzer Filho;Estádio Municipal General Raulino de Oliveira;17;4;9;2;65%;35%;637;348;87%;77%;14;11;4;1;0;0;2;0;6;3
16;15/08/2021;16:00;Corinthians;Ceará SC;3;1;S. Campos Junior;A. Ferreira;Neo Química Arena;7;15;3;6;61%;39%;631;399;87%;79%;7;16;1;1;0;0;0;0;7;6
16;15/08/2021;18:15;Bahia;Atlético-GO;1;2;L. Cavalcanti;E. de Souza Barroca;Estádio de Pituaçu;16;12;8;3;54%;46%;489;433;84%;81%;18;11;2;0;0;0;3;1;4;5
16;15/08/2021;18:14;Cuiabá;Athletico-PR;1;0;J. de Amorim Campos;A. Cardoso de Oliveira;Arena Pantanal;12;9;2;1;39%;61%;331;499;83%;87%;15;20;1;1;0;0;2;1;3;5
16;15/08/2021;18:15;Fortaleza;Santos;1;1;J. Vojvoda;E. Zuma;Arena Castelão;12;8;2;2;45%;55%;390;471;82%;83%;17;13;2;1;0;0;4;1;6;2
16;15/08/2021;20:30;Internacional;Fluminense;4;2;D. Aguirre Camblor;R. Machado Marques;Estádio José Pinheiro Borda;17;10;7;5;35%;65%;347;622;83%;89%;14;8;2;0;0;0;2;0;5;8
16;16/08/2021;20:01;Chapecoense;América-MG;1;1;L. de Oliveira Preto;V. Carmo Mancini;Arena Condá;10;18;5;6;41%;59%;300;402;68%;83%;10;11;1;1;1;0;1;3;3;9
17;21/08/2021;17:00;Atlético-GO;Chapecoense;1;1;E. de Souza Barroca;L. de Oliveira Preto;Estádio Antônio Accioly;16;8;2;2;70%;30%;559;234;85%;73%;13;24;2;5;1;0;1;3;6;1
17;21/08/2021;19:00;Grêmio;Bahia;2;0;L. Scolari;B. Lopes;Arena do Grêmio;15;9;6;3;53%;47%;489;425;82%;80%;12;15;1;1;0;0;0;0;4;2
17;21/08/2021;21:00;Juventude;Fortaleza;1;1;M. dos Santos Gonçalves;J. Vojvoda;Alfredo Jaconi;19;16;4;4;56%;44%;495;395;84%;79%;8;9;1;1;0;0;0;2;5;9
17;22/08/2021;11:00;Palmeiras;Cuiabá;0;2;V. Castanheira Penas;J. de Amorim Campos;Allianz Parque;31;9;7;4;66%;34%;544;306;86%;73%;8;14;1;1;0;0;4;3;13;3
17;22/08/2021;16:00;Ceará SC;Flamengo;1;1;A. Ferreira;Renato Gaúcho;Arena Castelão;12;18;5;5;37%;63%;338;582;73%;84%;13;12;0;2;0;0;1;0;4;5
17;22/08/2021;15:59;Athletico-PR;Corinthians;0;1;A. Cardoso de Oliveira;S. Campos Junior;Estádio Joaquim Américo Guimarães;16;8;4;2;44%;56%;479;599;85%;86%;12;7;1;0;1;0;1;1;4;2
17;22/08/2021;18:14;Santos;Internacional;2;2;F. Diniz Silva;D. Aguirre Camblor;Estádio Urbano Caldeira;10;13;4;4;52%;48%;434;406;81%;77%;19;14;2;2;0;0;2;1;4;4
17;22/08/2021;20:30;Sport Recife;São Paulo;0;1;U. Louzer Filho;H. Crespo;Adelmar da Costa Carvalho;15;12;4;3;48%;52%;382;422;76%;79%;15;17;2;2;0;0;0;0;3;7
17;23/08/2021;20:00;América-MG;Bragantino;0;2;V. Carmo Mancini;M. Nogueira Barbieri;Estádio Raimundo Sampaio;14;10;3;3;51%;49%;440;449;81%;79%;14;15;2;0;0;0;2;2;9;0
17;23/08/2021;19:59;Fluminense;Atlético-MG;1;1;M. de Oliveira;A. Stival;Estádio Vasco da Gama;9;19;3;7;34%;66%;306;602;80%;87%;16;16;3;3;0;0;2;1;6;6
18;28/08/2021;17:00;Sport Recife;Chapecoense;0;0;R. Severo;D. Camargo;Adelmar da Costa Carvalho;20;15;7;2;55%;45%;415;354;81%;79%;17;17;0;1;1;0;1;2;11;5
18;28/08/2021;19:00;Santos;Flamengo;0;4;F. Diniz Silva;Renato Gaúcho;Estádio Urbano Caldeira;11;18;2;11;49%;51%;445;456;87%;86%;14;14;4;4;0;0;3;2;4;5
18;28/08/2021;21:00;Grêmio;Corinthians;0;1;L. Scolari;S. Campos Junior;Arena do Grêmio;11;6;2;1;44%;56%;462;593;85%;87%;17;7;1;2;1;0;0;0;6;4
18;28/08/2021;21:00;Palmeiras;Athletico-PR;2;1;A. Moreira Ferreira;A. Cardoso de Oliveira;Allianz Parque;16;11;3;4;49%;51%;459;489;86%;84%;10;16;3;0;0;0;4;1;8;3
18;29/08/2021;11:01;América-MG;Ceará SC;2;0;V. Carmo Mancini;A. Ferreira;Estádio Raimundo Sampaio;19;6;4;2;38%;62%;285;481;71%;77%;19;13;1;2;0;0;2;1;9;2
18;29/08/2021;16:00;Juventude;São Paulo;1;1;M. dos Santos Gonçalves;H. Crespo;Alfredo Jaconi;9;7;2;4;39%;61%;298;460;75%;82%;15;21;2;5;0;0;0;3;3;8
18;29/08/2021;18:14;Atlético-GO;Internacional;0;0;E. de Souza Barroca;D. Aguirre Camblor;Estádio Antônio Accioly;8;7;3;3;52%;48%;429;397;81%;76%;13;15;1;2;0;0;3;1;6;6
18;29/08/2021;20:31;Bragantino;Atlético-MG;1;1;M. Nogueira Barbieri;A. Stival;Nabizão;5;26;0;8;33%;67%;333;653;75%;90%;16;18;3;4;0;0;1;1;1;17
18;30/08/2021;19:00;Fluminense;Bahia;2;0;M. de Oliveira;D. Dabove;Maracanã;6;10;4;2;48%;52%;391;398;77%;75%;19;21;2;4;0;0;2;3;3;8
18;30/08/2021;21:30;Fortaleza;Cuiabá;0;0;J. Vojvoda;J. de Amorim Campos;Arena Castelão;19;11;4;5;65%;35%;539;307;85%;76%;15;17;2;5;0;0;2;2;7;4
19;04/09/2021;20:59;Bahia;Fortaleza;4;2;D. Dabove;J. Vojvoda;Estádio de Pituaçu;13;18;8;6;40%;60%;315;467;69%;78%;25;7;3;1;0;0;2;0;6;4
19;04/09/2021;21:00;Cuiabá;Santos;2;1;J. de Amorim Campos;F. Diniz Silva;Arena Pantanal;14;18;5;5;36%;64%;330;551;74%;89%;11;11;3;1;0;0;0;1;3;5
19;05/09/2021;18:15;Athletico-PR;Sport Recife;0;0;A. Cardoso de Oliveira;G. Florentín;Estádio Joaquim Américo Guimarães;16;9;3;2;59%;41%;481;346;86%;78%;10;9;1;1;0;1;2;3;9;7
19;07/09/2021;21:30;Corinthians;Juventude;1;1;S. Campos Junior;M. dos Santos Gonçalves;Neo Química Arena;11;12;2;7;59%;41%;628;437;89%;85%;15;20;3;4;0;0;0;1;2;2
19;07/09/2021;21:30;Chapecoense;Fluminense;1;2;L. de Oliveira Preto;M. de Oliveira;Arena Condá;11;9;3;2;55%;45%;519;439;84%;82%;18;4;0;0;0;0;1;0;8;4
19;22/09/2021;20:31;São Paulo;América-MG;0;0;H. Crespo;V. Carmo Mancini;Morumbi;6;9;2;4;59%;41%;452;322;78%;76%;17;18;3;1;0;0;4;5;8;3
19;20/10/2021;19:02;Ceará SC;Palmeiras;1;2;T. Retzalff Nunes;A. Moreira Ferreira;Arena Castelão;14;12;5;5;47%;53%;368;427;82%;83%;19;11;4;2;0;0;2;3;7;6
19;21/10/2021;20:00;Internacional;Bragantino;1;1;D. Aguirre Camblor;M. Nogueira Barbieri;Estádio José Pinheiro Borda;9;15;4;6;42%;58%;353;473;77%;85%;18;13;5;2;0;0;1;1;1;6
19;03/11/2021;21:00;Atlético-MG;Grêmio;2;1;A. Stival;V. Carmo Mancini;Mineirão;15;14;4;5;53%;47%;445;388;82%;82%;10;14;5;6;0;0;2;2;1;8
19;05/11/2021;21:31;Flamengo;Atlético-GO;2;0;Renato Gaúcho;E. de Souza Barroca;Maracanã;23;10;7;2;52%;48%;480;443;85%;80%;10;15;2;1;0;0;4;2;9;7
20;11/09/2021;16:00;América-MG;Athletico-PR;2;0;V. Carmo Mancini;P. Autuori de Mello;Estádio Raimundo Sampaio;27;7;6;1;56%;44%;426;350;81%;75%;14;17;1;1;0;0;3;1;9;5
20;11/09/2021;17:00;Juventude;Cuiabá;1;2;M. dos Santos Gonçalves;J. de Amorim Campos;Alfredo Jaconi;17;3;6;1;63%;37%;560;349;86%;74%;12;13;3;4;0;1;4;1;5;0
20;11/09/2021;18:59;Bragantino;Chapecoense;1;2;M. Nogueira Barbieri;L. de Oliveira Preto;Nabizão;12;22;5;6;56%;44%;501;387;87%;82%;17;13;4;2;1;0;2;1;3;6
20;11/09/2021;21:00;Santos;Bahia;0;0;F. Carille;D. Dabove;Estádio Urbano Caldeira;10;13;1;4;65%;35%;566;312;82%;68%;16;20;1;4;0;0;0;0;5;1
20;12/09/2021;11:00;Grêmio;Ceará SC;2;0;L. Scolari;T. Retzalff Nunes;Arena do Grêmio;13;8;3;1;41%;59%;359;508;78%;83%;22;9;0;0;0;0;0;0;5;4
20;12/09/2021;16:00;Fortaleza;Atlético-MG;0;2;J. Vojvoda;A. Stival;Arena Castelão;14;11;4;4;48%;52%;451;488;81%;84%;13;18;1;2;0;0;1;1;5;4
20;12/09/2021;15:59;Palmeiras;Flamengo;1;3;A. Moreira Ferreira;Renato Gaúcho;Allianz Parque;12;11;5;4;59%;41%;509;379;89%;81%;14;15;0;2;1;0;2;1;7;4
20;12/09/2021;18:15;Atlético-GO;Corinthians;1;1;E. de Souza Barroca;S. Campos Junior;Estádio Antônio Accioly;11;8;5;2;52%;48%;481;444;85%;82%;10;10;4;2;0;0;2;2;4;5
20;12/09/2021;20:30;Fluminense;São Paulo;2;1;M. de Oliveira;H. Crespo;Maracanã;8;8;5;7;42%;58%;309;417;78%;83%;16;16;5;4;0;0;0;3;4;5
20;13/09/2021;20:00;Sport Recife;Internacional;0;1;G. Florentín;D. Aguirre Camblor;Adelmar da Costa Carvalho;14;11;3;4;51%;49%;434;449;83%;79%;21;20;4;1;0;0;2;1;5;4
21;18/09/2021;17:00;Chapecoense;Palmeiras;0;2;L. de Oliveira Preto;A. Moreira Ferreira;Arena Condá;15;13;3;7;54%;46%;461;419;85%;83%;16;14;2;2;0;0;1;1;8;1
21;18/09/2021;18:45;Athletico-PR;Juventude;2;1;P. Autuori de Mello;M. dos Santos Gonçalves;Estádio Joaquim Américo Guimarães;27;15;7;3;60%;40%;479;341;86%;82%;18;7;5;1;0;1;0;0;9;3
21;18/09/2021;19:01;Atlético-MG;Sport Recife;3;0;A. Stival;G. Florentín;Mineirão;22;7;9;1;60%;40%;560;367;87%;82%;18;13;2;3;0;0;0;3;6;4
21;18/09/2021;21:00;Bahia;Bragantino;1;1;D. Dabove;M. Nogueira Barbieri;Itaipava Arena Fonte Nova;13;15;3;5;41%;59%;372;528;74%;81%;16;13;1;4;0;0;0;0;4;2
21;18/09/2021;20:59;Ceará SC;Santos;0;0;T. Retzalff Nunes;F. Carille;Arena Castelão;10;7;4;1;51%;49%;390;390;71%;73%;17;13;3;2;0;0;0;0;6;4
21;19/09/2021;11:01;Internacional;Fortaleza;1;0;D. Aguirre Camblor;J. Vojvoda;Estádio José Pinheiro Borda;18;11;5;5;59%;41%;497;358;88%;86%;12;15;3;1;1;1;2;1;8;4
21;19/09/2021;16:01;São Paulo;Atlético-GO;2;1;H. Crespo;E. de Souza Barroca;Morumbi;13;11;5;4;52%;48%;443;410;79%;77%;18;11;1;2;0;0;1;1;8;6
21;19/09/2021;18:15;Corinthians;América-MG;1;1;S. Campos Junior;V. Carmo Mancini;Neo Química Arena;15;16;8;7;65%;35%;656;350;86%;78%;8;13;1;0;1;0;1;1;5;2
21;19/09/2021;20:30;Flamengo;Grêmio;0;1;Renato Gaúcho;L. Scolari;Maracanã;9;11;1;5;62%;38%;534;330;85%;73%;16;17;3;4;0;0;2;0;2;4
21;20/09/2021;20:00;Cuiabá;Fluminense;2;2;J. de Amorim Campos;M. de Oliveira;Arena Pantanal;7;12;3;5;59%;41%;476;334;85%;82%;15;16;2;2;1;0;1;2;1;5
22;25/09/2021;17:00;Ceará SC;Chapecoense;1;0;T. Retzalff Nunes;L. de Oliveira Preto;Arena Castelão;24;9;8;1;59%;41%;485;339;79%;76%;8;18;0;2;0;1;1;1;8;5
22;25/09/2021;19:00;Corinthians;Palmeiras;2;1;S. Campos Junior;A. Moreira Ferreira;Neo Química Arena;8;16;3;5;49%;51%;423;430;84%;82%;8;11;1;1;0;0;2;3;5;9
22;25/09/2021;21:00;São Paulo;Atlético-MG;0;0;H. Crespo;A. Stival;Morumbi;7;11;0;4;49%;51%;495;501;82%;83%;14;12;1;1;0;0;0;1;3;5
22;26/09/2021;11:04;América-MG;Flamengo;1;1;V. Carmo Mancini;Renato Gaúcho;Estádio Raimundo Sampaio;15;9;2;5;42%;58%;369;505;76%;84%;9;12;1;1;0;0;5;2;6;6
22;26/09/2021;16:00;Internacional;Bahia;2;0;D. Aguirre Camblor;D. Dabove;Estádio José Pinheiro Borda;12;15;7;2;58%;42%;503;347;80%;73%;19;15;2;2;0;0;0;0;8;7
22;26/09/2021;16:00;Fluminense;Bragantino;2;1;M. de Oliveira;M. Nogueira Barbieri;Maracanã;16;7;6;4;43%;57%;404;521;81%;86%;11;19;2;2;0;0;2;0;4;2
22;26/09/2021;16:00;Juventude;Santos;3;0;M. dos Santos Gonçalves;F. Carille;Alfredo Jaconi;6;19;4;3;37%;63%;325;534;77%;86%;15;16;3;0;0;0;2;1;2;5
22;26/09/2021;18:16;Sport Recife;Fortaleza;0;1;G. Florentín;J. Vojvoda;Arena de Pernambuco;18;15;5;7;57%;43%;452;363;82%;76%;19;14;5;2;0;0;2;0;3;3
22;26/09/2021;18:15;Athletico-PR;Grêmio;4;2;B. Lazaroni;L. Scolari;Estádio Joaquim Américo Guimarães;16;15;5;7;54%;46%;514;437;85%;82%;17;18;1;5;0;0;0;0;3;7
22;26/09/2021;20:30;Atlético-GO;Cuiabá;0;0;E. de Souza Barroca;J. de Amorim Campos;Estádio Antônio Accioly;16;6;3;2;57%;43%;395;312;75%;72%;10;16;1;4;0;0;1;2;8;4
23;02/10/2021;17:01;Cuiabá;América-MG;0;2;J. de Amorim Campos;V. Carmo Mancini;Arena Pantanal;14;9;3;2;53%;47%;368;322;79%;78%;13;20;1;2;0;0;0;2;4;3
23;02/10/2021;17:01;Fortaleza;Atlético-GO;0;3;J. Vojvoda;E. de Souza Barroca;Arena Castelão;14;6;4;5;68%;32%;466;219;87%;70%;14;20;1;4;0;0;4;1;10;4
23;02/10/2021;19:00;Bragantino;Corinthians;2;2;M. Nogueira Barbieri;S. Campos Junior;Nabizão;15;11;5;7;38%;62%;349;595;82%;90%;10;6;0;0;0;0;1;1;6;8
23;02/10/2021;21:00;Atlético-MG;Internacional;1;0;A. Stival;D. Aguirre Camblor;Mineirão;10;6;3;4;57%;43%;490;371;86%;78%;16;15;4;2;0;0;2;1;7;6
23;03/10/2021;16:00;Flamengo;Athletico-PR;3;0;Renato Gaúcho;B. Lazaroni;Maracanã;11;9;4;2;72%;28%;777;295;90%;77%;13;14;2;2;0;0;1;2;2;3
23;03/10/2021;16:00;Chapecoense;São Paulo;1;1;D. Camargo;H. Crespo;Arena Condá;6;17;2;8;37%;63%;345;571;72%;84%;11;11;1;1;0;0;1;3;7;7
23;03/10/2021;18:15;Palmeiras;Juventude;1;1;A. Moreira Ferreira;M. dos Santos Gonçalves;Allianz Parque;15;10;3;4;74%;26%;602;215;88%;68%;19;13;1;1;0;0;3;1;8;2
23;03/10/2021;20:30;Grêmio;Sport Recife;1;2;L. Scolari;G. Florentín;Arena do Grêmio;22;9;7;6;65%;35%;520;293;87%;76%;21;18;2;1;0;0;0;0;11;2
23;27/10/2021;18:59;Santos;Fluminense;2;0;F. Carille;M. de Oliveira;Estádio Urbano Caldeira;11;17;5;4;44%;56%;385;468;76%;81%;18;10;2;2;0;0;0;0;2;4
23;27/10/2021;19:00;Bahia;Ceará SC;1;1;A. Ferreira;T. Retzalff Nunes;Itaipava Arena Fonte Nova;13;9;7;4;55%;45%;410;352;83%;82%;19;13;3;1;0;1;0;2;8;5
24;05/10/2021;21:30;Corinthians;Bahia;3;1;S. Campos Junior;D. Dabove;Neo Química Arena;21;3;11;2;72%;28%;731;288;89%;74%;14;18;0;0;0;1;0;0;7;0
24;06/10/2021;18:59;Chapecoense;Atlético-MG;2;2;L. de Oliveira Preto;A. Stival;Arena Condá;10;16;4;5;34%;66%;282;551;66%;85%;12;17;2;1;0;0;1;3;4;11
24;06/10/2021;19:00;Atlético-GO;Athletico-PR;0;2;E. do Nascimento Souza;A. Valentim do Carmo Neto;Estádio Antônio Accioly;15;12;3;4;61%;39%;487;324;85%;82%;12;16;3;3;0;0;2;1;11;7
24;06/10/2021;19:00;Sport Recife;Juventude;3;1;G. Florentín;M. dos Santos Gonçalves;Arena de Pernambuco;14;9;8;1;44%;56%;468;572;88%;89%;11;11;2;2;0;0;1;1;0;6
24;06/10/2021;19:00;Ceará SC;Internacional;0;0;T. Retzalff Nunes;D. Aguirre Camblor;Arena Castelão;16;9;5;1;48%;52%;337;373;77%;76%;22;16;5;2;0;0;1;1;9;5
24;06/10/2021;20:30;Bragantino;Flamengo;1;1;M. Nogueira Barbieri;Renato Gaúcho;Nabizão;13;11;4;3;42%;58%;324;441;76%;82%;13;20;1;3;0;0;1;1;10;4
24;06/10/2021;21:30;Fluminense;Fortaleza;0;2;M. de Oliveira;J. Vojvoda;Maracanã;8;10;3;4;54%;46%;461;403;82%;79%;13;16;2;2;0;0;1;0;5;4
24;06/10/2021;21:30;América-MG;Palmeiras;2;1;V. Carmo Mancini;A. Moreira Ferreira;Estádio Raimundo Sampaio;27;14;6;5;61%;39%;436;301;85%;70%;14;17;2;3;0;0;1;2;8;5
24;06/10/2021;21:29;Grêmio;Cuiabá;2;2;L. Scolari;J. de Amorim Campos;Arena do Grêmio;20;5;7;2;63%;37%;571;360;84%;68%;15;10;2;2;0;0;0;1;7;3
24;07/10/2021;18:30;São Paulo;Santos;1;1;H. Crespo;F. Carille;Morumbi;14;6;3;3;61%;39%;431;300;79%;70%;19;13;2;4;0;0;3;2;9;3
25;09/10/2021;16:30;Fluminense;Atlético-GO;0;0;M. de Oliveira;E. do Nascimento Souza;Maracanã;14;11;1;2;53%;47%;419;389;83%;81%;15;17;2;2;0;0;3;1;3;6
25;09/10/2021;16:30;Atlético-MG;Ceará SC;3;1;A. Stival;T. Retzalff Nunes;Mineirão;12;11;4;5;55%;45%;428;352;82%;80%;12;10;1;3;0;0;2;2;8;5
25;09/10/2021;16:30;Sport Recife;Corinthians;1;0;G. Florentín;S. Campos Junior;Arena de Pernambuco;11;9;3;3;33%;67%;340;707;81%;90%;14;7;3;0;0;0;1;1;7;4
25;09/10/2021;19:00;Fortaleza;Flamengo;0;3;J. Vojvoda;Renato Gaúcho;Arena Castelão;6;13;2;6;39%;61%;343;522;79%;88%;10;17;0;2;1;0;3;0;3;5
25;09/10/2021;19:00;Athletico-PR;Bahia;0;2;A. Valentim do Carmo Neto;A. Ferreira;Estádio Joaquim Américo Guimarães;16;8;3;4;59%;41%;482;347;84%;74%;14;9;1;2;0;0;1;0;5;2
25;09/10/2021;20:59;Palmeiras;Bragantino;2;4;A. Moreira Ferreira;M. Nogueira Barbieri;Allianz Parque;20;12;6;6;56%;44%;457;379;82%;81%;14;15;1;2;0;0;4;0;8;3
25;09/10/2021;21:00;Juventude;América-MG;1;1;M. dos Santos Gonçalves;V. Carmo Mancini;Alfredo Jaconi;14;10;5;2;59%;41%;428;303;80%;73%;24;26;6;3;0;0;0;0;3;4
25;10/10/2021;10:59;Internacional;Chapecoense;5;2;D. Aguirre Camblor;L. de Oliveira Preto;Estádio José Pinheiro Borda;15;10;11;4;51%;49%;434;422;83%;81%;16;14;3;1;0;0;1;1;7;7
25;10/10/2021;16:00;Santos;Grêmio;1;0;F. Carille;L. Scolari;Estádio Urbano Caldeira;13;8;5;3;60%;40%;446;319;82%;75%;14;25;4;5;0;1;1;1;9;3
25;11/10/2021;20:00;Cuiabá;São Paulo;0;0;J. de Amorim Campos;H. Crespo;Arena Pantanal;15;9;6;2;34%;66%;299;568;74%;87%;14;16;2;2;0;0;1;0;4;2
26;12/10/2021;19:00;Bragantino;Atlético-GO;1;0;M. Nogueira Barbieri;J. P. Sanches;Nabizão;11;5;3;3;39%;61%;308;483;78%;85%;12;13;1;4;1;0;0;0;5;4
26;12/10/2021;21:30;Bahia;Palmeiras;0;0;A. Ferreira;A. Moreira Ferreira;Itaipava Arena Fonte Nova;17;9;5;2;52%;48%;375;374;83%;83%;22;13;4;2;0;1;3;1;14;5
26;13/10/2021;18:59;Atlético-MG;Santos;3;1;A. Stival;F. Carille;Mineirão;14;5;6;1;60%;40%;500;336;87%;80%;10;13;2;7;0;0;0;1;4;2
26;13/10/2021;18:59;Chapecoense;Athletico-PR;1;1;L. de Oliveira Preto;A. Valentim do Carmo Neto;Arena Condá;20;14;6;3;37%;63%;313;512;71%;82%;17;13;4;5;0;0;3;0;5;8
26;13/10/2021;19:01;Flamengo;Juventude;3;1;Renato Gaúcho;M. dos Santos Gonçalves;Maracanã;14;10;6;2;64%;36%;553;311;87%;81%;17;14;2;3;0;0;0;1;6;6
26;13/10/2021;20:29;Fortaleza;Grêmio;1;0;J. Vojvoda;T. Gomes Pacheco;Arena Castelão;22;13;8;5;47%;53%;393;439;80%;82%;13;17;2;2;0;0;0;2;10;4
26;13/10/2021;21:00;Corinthians;Fluminense;1;0;S. Campos Junior;M. de Oliveira;Neo Química Arena;8;13;1;4;54%;46%;568;503;90%;89%;4;9;1;1;0;0;1;0;8;3
26;13/10/2021;21:30;Internacional;América-MG;3;1;D. Aguirre Camblor;V. Carmo Mancini;Estádio José Pinheiro Borda;10;10;6;2;49%;51%;355;370;74%;71%;21;23;1;2;0;0;2;1;4;6
26;14/10/2021;19:01;São Paulo;Ceará SC;1;1;R. Ceni;E. L. Fornari;Morumbi;23;12;8;7;64%;36%;422;236;80%;64%;18;14;3;3;0;0;3;0;10;10
26;14/10/2021;18:59;Cuiabá;Sport Recife;1;0;J. de Amorim Campos;G. Florentín;Arena Pantanal;16;13;8;3;55%;45%;491;394;84%;83%;14;8;4;0;0;0;2;1;2;5
