rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
13;21/08/2019;11:58;Athletico-PR;São Paulo;0;1;T. Retzalff Nunes;A. Stival;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
14;10/08/2019;17:01;Ceará SC;Chapecoense;4;1;E. Alves Moreira;E. Hartkopp;Arena Castelão;8;14;5;3;39%;61%;292;459;79%;83%;20;11;3;2;0;0;4;1;2;4
14;10/08/2019;17:03;São Paulo;Santos;3;2;A. Stival;J. Sampaoli Moya;Morumbi;20;14;7;3;42%;58%;263;367;71%;76%;21;15;6;1;0;0;1;1;5;2
14;10/08/2019;18:59;Flamengo;Grêmio;3;1;J. Pinheiro de Jesus;Renato Gaúcho;Maracanã;18;7;5;2;58%;42%;506;380;86%;82%;14;15;4;2;0;0;0;1;4;3
14;10/08/2019;21:00;Atlético-MG;Fluminense;2;1;R. Marques Santana;F. Diniz Silva;Estádio Raimundo Sampaio;19;21;9;7;41%;59%;373;527;80%;87%;14;13;4;2;0;1;4;2;3;5
14;11/08/2019;11:00;Internacional;Corinthians;0;0;O. Hellmann;F. Carille;Estádio José Pinheiro Borda;7;8;1;1;56%;44%;551;447;84%;78%;16;8;3;2;0;0;3;0;9;3
14;11/08/2019;16:00;Palmeiras;Bahia;2;2;L. Scolari;R. Machado Marques;Allianz Parque;17;7;9;4;41%;59%;287;428;78%;84%;15;19;6;3;1;1;1;1;8;3
14;11/08/2019;16:01;Avaí;Cruzeiro;2;2;A. Valentim do Carmo Neto;R. Alves Resende;Ressacada;13;14;3;6;49%;51%;360;386;75%;77%;15;15;4;1;1;1;3;2;5;1
14;11/08/2019;16:01;Botafogo;Athletico-PR;2;1;E. de Souza Barroca;T. Retzalff Nunes;Estádio Nilton Santos;13;17;6;8;46%;54%;367;426;78%;80%;11;12;3;1;0;0;1;0;7;7
14;11/08/2019;19:00;Goiás;Vasco da Gama;0;1;N. da Silveira Júnior;V. Luxemburgo da Silva;Estádio do Governo do Estado de Goiás (Serra Dourada);19;12;5;5;55%;45%;420;350;83%;74%;14;22;4;3;0;1;2;1;3;4
14;12/08/2019;20:01;CSA;Fortaleza;0;2;A. Fucks;M. Montenegro;Estádio Rei Pelé;16;6;5;3;52%;48%;470;450;87%;85%;19;13;3;1;0;0;3;4;2;3
15;17/08/2019;17:00;Corinthians;Botafogo;2;0;F. Carille;E. de Souza Barroca;Neo Química Arena;18;8;9;3;43%;57%;393;545;87%;89%;17;13;2;3;0;0;2;2;7;2
15;17/08/2019;17:19;Fortaleza;Internacional;0;1;J. Mannarino;O. Hellmann;Arena Castelão;15;7;4;2;55%;45%;485;413;87%;84%;14;14;1;2;1;0;0;4;7;0
15;17/08/2019;19:00;Vasco da Gama;Flamengo;1;4;V. Luxemburgo da Silva;J. Pinheiro de Jesus;Estádio Nacional de Brasília;11;17;6;10;42%;58%;347;491;82%;87%;12;18;0;3;0;0;0;0;7;7
15;17/08/2019;11:04;Athletico-PR;Atlético-MG;1;0;T. Retzalff Nunes;R. Marques Santana;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
15;17/08/2019;21:00;Grêmio;Palmeiras;1;1;Renato Gaúcho;L. Scolari;Arena do Grêmio;14;15;3;7;68%;32%;634;304;89%;79%;13;14;0;0;0;0;0;1;3;2
15;18/08/2019;16:00;Fluminense;CSA;0;1;F. Diniz Silva;A. Fucks;Maracanã;33;5;12;3;68%;32%;686;344;91%;72%;7;16;1;2;0;0;1;1;7;1
15;18/08/2019;16:02;São Paulo;Ceará SC;1;0;A. Stival;E. Alves Moreira;Morumbi;12;10;6;5;59%;41%;463;316;82%;72%;12;16;3;2;0;0;4;0;5;11
15;18/08/2019;16:01;Bahia;Goiás;1;1;R. Machado Marques;N. da Silveira Júnior;Itaipava Arena Fonte Nova;14;11;3;4;47%;53%;436;471;81%;81%;7;13;2;3;1;0;1;1;6;6
15;18/08/2019;16:00;Cruzeiro;Santos;2;0;R. Ceni;J. Sampaoli Moya;Mineirão;21;4;10;2;66%;34%;576;297;92%;83%;16;7;2;0;0;1;1;1;8;4
15;18/08/2019;19:00;Chapecoense;Avaí;1;0;E. Hartkopp;A. Valentim do Carmo Neto;Arena Condá;12;5;1;0;41%;59%;317;449;68%;77%;25;15;1;0;0;0;2;2;5;3
16;24/08/2019;11:00;Atlético-MG;Bahia;0;1;R. Marques Santana;R. Machado Marques;Estádio Raimundo Sampaio;21;6;7;5;57%;43%;501;391;82%;75%;17;16;0;2;0;0;1;0;6;3
16;24/08/2019;17:00;Grêmio;Athletico-PR;2;1;Renato Gaúcho;T. Retzalff Nunes;Arena do Grêmio;;;;;;;;;;;;;;;;;;;;
16;25/08/2019;16:00;Goiás;Internacional;2;1;N. da Silveira Júnior;O. Hellmann;Estádio do Governo do Estado de Goiás (Serra Dourada);7;11;4;5;26%;74%;203;611;68%;88%;9;14;2;2;1;0;0;3;5;5
16;25/08/2019;16:00;Vasco da Gama;São Paulo;2;0;V. Luxemburgo da Silva;A. Stival;Estádio Vasco da Gama;18;3;7;1;52%;48%;473;449;85%;83%;19;16;4;3;0;1;0;2;2;1
16;25/08/2019;16:00;Santos;Fortaleza;3;3;J. Sampaoli Moya;J. Mannarino;Estádio Urbano Caldeira;17;9;10;5;61%;39%;486;312;86%;77%;14;22;3;3;0;0;1;0;3;5
16;25/08/2019;19:01;Ceará SC;Flamengo;0;3;E. Alves Moreira;J. Pinheiro de Jesus;Arena Castelão;16;10;4;5;52%;48%;412;404;82%;80%;11;14;3;0;0;0;4;3;9;2
16;25/08/2019;19:01;Avaí;Corinthians;1;1;A. Valentim do Carmo Neto;F. Carille;Ressacada;12;8;2;4;48%;52%;399;420;78%;78%;19;15;0;1;1;1;2;2;4;2
16;25/08/2019;19:00;CSA;Cruzeiro;1;1;A. Fucks;R. Ceni;Estádio Rei Pelé;18;13;3;6;47%;53%;441;497;86%;86%;17;14;3;3;0;0;3;1;6;4
16;26/08/2019;20:00;Botafogo;Chapecoense;0;0;E. de Souza Barroca;E. Hartkopp;Estádio Nilton Santos;15;15;2;5;61%;39%;450;285;84%;69%;13;16;2;1;0;0;0;2;5;4
16;10/09/2019;21:00;Palmeiras;Fluminense;3;0;L. Venker de Menezes;O. de Oliveira Filho;Allianz Parque;15;12;8;1;46%;54%;406;463;83%;87%;12;11;0;2;0;0;0;2;3;7
17;31/08/2019;11:02;São Paulo;Grêmio;0;0;A. Stival;Renato Gaúcho;Morumbi;19;7;4;3;55%;45%;496;426;81%;79%;10;9;0;1;1;0;0;0;5;5
17;31/08/2019;17:01;Bahia;CSA;1;0;R. Machado Marques;A. Fucks;Itaipava Arena Fonte Nova;15;8;7;2;67%;33%;538;285;84%;69%;15;17;1;1;0;0;0;3;8;2
17;31/08/2019;19:02;Chapecoense;Santos;0;1;E. Hartkopp;J. Sampaoli Moya;Arena Condá;8;12;5;4;52%;48%;399;386;82%;80%;17;19;2;4;0;0;1;3;5;5
17;31/08/2019;19:01;Athletico-PR;Ceará SC;1;0;T. Retzalff Nunes;E. Alves Moreira;Estádio Joaquim Américo Guimarães;11;9;4;5;69%;31%;534;247;82%;61%;14;15;1;3;0;0;0;2;10;4
17;31/08/2019;21:00;Internacional;Botafogo;3;2;O. Hellmann;E. de Souza Barroca;Estádio José Pinheiro Borda;16;17;9;7;49%;51%;485;496;83%;85%;10;6;4;4;0;0;0;1;8;1
17;01/09/2019;16:00;Flamengo;Palmeiras;3;0;J. Pinheiro de Jesus;L. Scolari;Maracanã;12;2;4;0;66%;34%;658;341;90%;79%;15;16;2;2;0;1;0;3;1;1
17;01/09/2019;16:02;Fortaleza;Goiás;2;0;J. Mannarino;N. da Silveira Júnior;Arena Castelão;11;7;3;2;52%;48%;389;365;82%;81%;21;14;3;1;0;1;0;4;5;3
17;01/09/2019;19:00;Cruzeiro;Vasco da Gama;1;0;R. Ceni;V. Luxemburgo da Silva;Mineirão;11;12;3;2;57%;43%;501;364;89%;83%;14;15;3;4;0;0;2;1;3;11
17;01/09/2019;19:01;Corinthians;Atlético-MG;1;0;F. Carille;R. Marques Santana;Neo Química Arena;14;11;5;5;45%;55%;484;607;86%;86%;9;14;0;1;0;0;0;1;10;4
17;02/09/2019;20:00;Fluminense;Avaí;0;1;O. de Oliveira Filho;A. Valentim do Carmo Neto;Maracanã;26;7;10;2;61%;39%;509;344;88%;78%;14;15;3;1;0;0;0;0;12;2
18;07/09/2019;11:02;Vasco da Gama;Bahia;0;2;V. Luxemburgo da Silva;R. Machado Marques;Estádio Vasco da Gama;21;9;4;3;57%;43%;453;354;82%;71%;15;19;3;1;0;0;2;1;4;3
18;07/09/2019;11:01;Corinthians;Ceará SC;2;2;F. Carille;E. Alves Moreira;Neo Química Arena;13;12;2;6;61%;39%;508;320;86%;81%;9;10;1;1;0;0;2;2;5;8
18;07/09/2019;17:01;Avaí;Flamengo;0;3;A. Valentim do Carmo Neto;J. Pinheiro de Jesus;Estádio Nacional de Brasília;8;9;2;5;41%;59%;378;540;81%;86%;15;9;1;2;1;0;1;1;4;8
18;07/09/2019;17:01;Fortaleza;Fluminense;0;1;J. Mannarino;O. de Oliveira Filho;Arena Castelão;18;9;8;4;46%;54%;413;472;86%;86%;13;15;1;2;0;0;2;4;5;4
18;07/09/2019;19:00;Internacional;São Paulo;1;0;O. Hellmann;A. Stival;Estádio José Pinheiro Borda;13;9;4;4;51%;49%;445;442;81%;77%;14;16;1;5;0;0;3;1;9;2
18;07/09/2019;21:00;Goiás;Palmeiras;1;2;N. da Silveira Júnior;L. Venker de Menezes;Estádio do Governo do Estado de Goiás (Serra Dourada);9;18;2;9;34%;66%;276;516;74%;83%;11;21;5;0;0;1;1;2;3;7
18;08/09/2019;11:00;Cruzeiro;Grêmio;1;4;R. Ceni;Renato Gaúcho;Estádio Raimundo Sampaio;19;12;8;4;52%;48%;571;533;91%;91%;11;10;2;1;0;0;0;0;7;2
18;08/09/2019;16:00;Santos;Athletico-PR;1;1;J. Sampaoli Moya;T. Retzalff Nunes;Estádio Urbano Caldeira;22;9;11;4;62%;38%;437;289;77%;68%;8;15;3;6;0;0;1;1;11;3
18;08/09/2019;16:00;Botafogo;Atlético-MG;2;1;E. de Souza Barroca;R. Marques Santana;Estádio Nilton Santos;11;18;6;6;47%;53%;435;482;84%;88%;14;14;4;2;0;1;2;4;2;8
18;08/09/2019;19:00;CSA;Chapecoense;2;0;A. Fucks;E. Hartkopp;Estádio Rei Pelé;10;15;4;3;48%;52%;312;320;76%;72%;22;14;3;1;0;2;3;0;3;7
19;14/09/2019;17:01;Flamengo;Santos;1;0;J. Pinheiro de Jesus;J. Sampaoli Moya;Maracanã;12;6;2;0;52%;48%;379;349;70%;74%;20;24;2;5;0;0;1;3;3;1
19;14/09/2019;19:00;Chapecoense;Vasco da Gama;1;2;E. Hartkopp;V. Luxemburgo da Silva;Arena Condá;19;15;7;8;56%;44%;400;334;81%;77%;14;22;2;5;0;0;0;1;7;5
19;14/09/2019;19:00;Palmeiras;Cruzeiro;1;0;L. Venker de Menezes;R. Ceni;Allianz Parque;13;7;3;3;58%;42%;461;351;86%;77%;20;19;2;3;0;0;1;0;4;4
19;14/09/2019;21:00;Ceará SC;Botafogo;0;0;E. Alves Moreira;E. de Souza Barroca;Arena Castelão;23;3;6;0;39%;61%;347;570;78%;87%;11;5;1;1;0;0;5;0;18;0
19;15/09/2019;11:21;Athletico-PR;Avaí;0;1;T. Retzalff Nunes;A. Valentim do Carmo Neto;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
19;15/09/2019;11:02;Atlético-MG;Internacional;1;3;R. Marques Santana;O. Hellmann;Estádio Raimundo Sampaio;25;15;11;9;61%;39%;659;435;88%;83%;6;14;0;1;0;0;0;1;10;0
19;15/09/2019;16:02;Bahia;Fortaleza;1;1;R. Machado Marques;J. Mannarino;Itaipava Arena Fonte Nova;11;9;3;1;54%;46%;383;336;81%;77%;16;11;1;1;0;0;5;0;5;7
19;15/09/2019;16:00;Grêmio;Goiás;3;0;Renato Gaúcho;N. da Silveira Júnior;Arena do Grêmio;22;12;10;4;64%;36%;628;365;88%;84%;10;10;0;1;0;0;1;0;15;4
19;15/09/2019;16:00;Fluminense;Corinthians;1;0;O. de Oliveira Filho;F. Carille;Estádio Nacional de Brasília;12;13;2;3;49%;51%;429;439;84%;88%;19;12;4;1;0;0;2;1;3;6
19;15/09/2019;19:01;São Paulo;CSA;1;1;A. Stival;A. Fucks;Morumbi;33;7;6;2;72%;28%;523;206;86%;57%;14;16;1;3;0;0;3;1;11;3
20;21/09/2019;11:01;Botafogo;São Paulo;1;2;E. de Souza Barroca;A. Stival;Estádio Nilton Santos;14;17;5;7;54%;46%;442;383;82%;76%;14;23;3;1;0;0;2;2;1;11
20;21/09/2019;17:00;Cruzeiro;Flamengo;1;2;R. Ceni;J. Pinheiro de Jesus;Mineirão;9;13;3;5;41%;59%;351;487;80%;85%;9;14;2;2;0;0;3;0;1;4
20;21/09/2019;19:03;Corinthians;Bahia;2;1;F. Carille;R. Machado Marques;Neo Química Arena;15;9;3;3;49%;51%;396;419;83%;84%;12;15;2;4;0;0;2;1;4;3
20;21/09/2019;21:00;Santos;Grêmio;0;3;J. Sampaoli Moya;Renato Gaúcho;Estádio Urbano Caldeira;18;12;5;6;58%;42%;468;346;82%;74%;13;15;1;4;0;0;0;0;9;2
20;22/09/2019;11:00;Internacional;Chapecoense;1;0;O. Hellmann;M. dos Santos Gonçalves;Estádio José Pinheiro Borda;14;8;3;2;64%;36%;527;303;84%;71%;12;19;0;4;0;0;3;0;8;3
20;22/09/2019;16:00;Fortaleza;Palmeiras;0;1;J. Mannarino;L. Venker de Menezes;Arena Castelão;12;14;1;3;43%;57%;346;459;78%;83%;16;11;4;1;0;0;1;4;5;5
20;22/09/2019;16:01;CSA;Ceará SC;1;0;A. Fucks;E. Alves Moreira;Estádio Rei Pelé;12;23;5;9;45%;55%;322;399;75%;79%;20;9;1;2;0;0;4;1;6;11
20;22/09/2019;14:14;Vasco da Gama;Athletico-PR;1;1;V. Luxemburgo da Silva;T. Retzalff Nunes;Estádio Vasco da Gama;;;;;;;;;;;;;;;;;;;;
20;22/09/2019;19:00;Goiás;Fluminense;3;0;N. da Silveira Júnior;O. de Oliveira Filho;Estádio do Governo do Estado de Goiás (Serra Dourada);11;8;5;2;28%;72%;231;572;77%;87%;16;10;4;0;1;0;1;1;4;8
20;23/09/2019;20:00;Avaí;Atlético-MG;1;0;A. Valentim do Carmo Neto;R. Marques Santana;Ressacada;11;14;7;4;36%;64%;318;558;72%;82%;11;14;3;1;0;0;2;1;4;10
21;25/09/2019;19:30;Ceará SC;Cruzeiro;0;0;E. Alves Moreira;R. Ceni;Arena Castelão;19;14;8;3;46%;54%;402;461;75%;78%;18;17;2;3;0;0;1;2;8;3
21;25/09/2019;21:30;Bahia;Botafogo;2;0;R. Machado Marques;E. de Souza Barroca;Itaipava Arena Fonte Nova;19;3;3;1;58%;42%;509;377;86%;80%;17;9;1;0;0;1;0;1;5;1
21;25/09/2019;21:30;Flamengo;Internacional;3;1;J. Pinheiro de Jesus;O. Hellmann;Maracanã;21;3;7;2;73%;27%;594;232;88%;72%;16;6;1;1;0;2;1;3;6;1
21;25/09/2019;21:31;São Paulo;Goiás;0;1;A. Stival;N. da Silveira Júnior;Morumbi;13;3;4;3;73%;27%;543;212;83%;60%;21;24;2;4;0;0;4;0;10;0
21;26/09/2019;19:15;Palmeiras;CSA;6;2;L. Venker de Menezes;A. Fucks;Estádio Municipal Paulo Machado de Carvalho;17;11;11;4;70%;30%;694;295;91%;82%;13;13;0;1;0;0;0;0;5;2
21;26/09/2019;20:00;Fluminense;Santos;1;1;O. de Oliveira Filho;J. Sampaoli Moya;Maracanã;13;19;3;7;47%;53%;418;467;80%;83%;12;15;2;2;2;1;2;1;1;5
21;26/09/2019;20:00;Grêmio;Avaí;6;1;Renato Gaúcho;A. Valentim do Carmo Neto;Arena do Grêmio;11;11;8;4;52%;48%;585;538;89%;89%;18;9;1;1;0;0;0;0;6;2
21;26/09/2019;21:31;Athletico-PR;Fortaleza;4;1;T. Retzalff Nunes;J. Mannarino;Estádio Joaquim Américo Guimarães;20;11;9;3;66%;34%;607;321;89%;79%;11;8;3;0;0;0;0;1;11;7
21;02/10/2019;19:15;Atlético-MG;Vasco da Gama;1;2;R. Marques Santana;V. Luxemburgo da Silva;Estádio Raimundo Sampaio;14;16;3;5;55%;45%;404;338;80%;78%;18;22;3;2;0;0;1;2;5;7
21;02/10/2019;19:16;Chapecoense;Corinthians;0;1;M. dos Santos Gonçalves;F. Carille;Arena Condá;14;12;4;2;55%;45%;397;336;79%;75%;19;15;3;2;0;0;1;2;9;7
22;28/09/2019;19:00;Flamengo;São Paulo;0;0;J. Pinheiro de Jesus;F. Diniz Silva;Maracanã;17;8;8;1;62%;38%;531;334;84%;73%;20;27;3;4;0;0;2;3;9;2
22;29/09/2019;11:03;Corinthians;Vasco da Gama;1;0;F. Carille;V. Luxemburgo da Silva;Neo Química Arena;10;15;7;2;55%;45%;455;382;81%;78%;16;23;3;5;0;0;2;4;5;2
22;29/09/2019;16:00;Santos;CSA;2;0;J. Sampaoli Moya;A. Fucks;Estádio Urbano Caldeira;12;9;5;2;63%;37%;572;338;87%;76%;13;12;0;2;1;0;1;2;10;4
22;29/09/2019;16:00;Internacional;Palmeiras;1;1;O. Hellmann;L. Venker de Menezes;Estádio José Pinheiro Borda;18;12;6;5;54%;46%;455;403;85%;82%;28;17;3;2;0;0;0;1;3;3
22;29/09/2019;16:00;Fluminense;Grêmio;2;1;M. de Oliveira;Renato Gaúcho;Maracanã;12;15;5;4;47%;53%;481;531;85%;87%;17;9;1;4;0;0;0;1;2;6
22;29/09/2019;15:11;Athletico-PR;Chapecoense;1;1;T. Retzalff Nunes;M. dos Santos Gonçalves;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
22;29/09/2019;19:01;Atlético-MG;Ceará SC;2;1;R. Marques Santana;E. Alves Moreira;Estádio Raimundo Sampaio;25;8;6;1;62%;38%;515;315;85%;73%;13;12;0;2;0;0;0;1;5;8
22;30/09/2019;20:00;Avaí;Bahia;0;2;A. Valentim do Carmo Neto;R. Machado Marques;Ressacada;14;6;4;2;56%;44%;481;393;82%;76%;16;16;1;2;0;0;4;1;7;5
22;30/09/2019;20:00;Fortaleza;Botafogo;1;0;R. Ceni;E. de Souza Barroca;Arena Castelão;16;6;3;2;45%;55%;410;502;85%;84%;15;12;3;2;0;0;1;1;5;1
22;30/09/2019;20:01;Goiás;Cruzeiro;1;0;N. da Silveira Júnior;A. da Silva Braga;Estádio do Governo do Estado de Goiás (Serra Dourada);8;11;2;1;33%;67%;252;505;66%;83%;20;19;0;3;0;0;0;2;0;9
23;05/10/2019;17:00;Vasco da Gama;Santos;0;1;V. Luxemburgo da Silva;J. Sampaoli Moya;Estádio Vasco da Gama;16;8;2;4;42%;58%;285;423;73%;81%;15;17;4;2;0;1;1;1;8;2
23;05/10/2019;17:02;São Paulo;Fortaleza;2;1;F. Diniz Silva;R. Ceni;Estádio Municipal Paulo Machado de Carvalho;19;7;8;2;62%;38%;478;300;89%;80%;15;14;3;2;0;0;0;0;9;3
23;05/10/2019;19:00;Grêmio;Corinthians;0;0;Renato Gaúcho;F. Carille;Arena do Grêmio;18;13;4;2;65%;35%;609;338;88%;81%;12;12;3;2;0;0;3;0;10;5
23;05/10/2019;19:02;Bahia;Athletico-PR;1;2;R. Machado Marques;T. Retzalff Nunes;Itaipava Arena Fonte Nova;14;13;4;5;46%;54%;413;491;83%;83%;9;14;2;3;0;0;1;1;4;4
23;05/10/2019;21:00;Cruzeiro;Internacional;1;1;A. da Silva Braga;O. Hellmann;Mineirão;16;12;5;2;53%;47%;470;440;81%;82%;18;14;5;3;0;0;0;1;3;3
23;06/10/2019;11:01;Chapecoense;Flamengo;0;1;M. dos Santos Gonçalves;J. Pinheiro de Jesus;Arena Condá;5;24;1;5;36%;64%;298;520;65%;82%;16;20;1;0;0;0;3;2;1;8
23;06/10/2019;16:01;Ceará SC;Goiás;0;1;A. Batista;N. da Silveira Júnior;Arena Castelão;23;9;5;3;58%;42%;411;314;85%;72%;7;12;1;0;0;0;2;1;15;9
23;06/10/2019;16:00;Palmeiras;Atlético-MG;1;1;L. Venker de Menezes;R. Marques Santana;Allianz Parque;19;11;7;5;67%;33%;506;254;88%;72%;12;20;3;4;0;0;2;1;17;2
23;06/10/2019;16:00;Botafogo;Fluminense;0;1;E. de Souza Barroca;M. de Oliveira;Estádio Nilton Santos;11;12;5;5;46%;54%;410;481;79%;86%;20;20;4;1;0;0;3;3;5;2
23;06/10/2019;19:00;CSA;Avaí;3;1;A. Fucks;A. Valentim do Carmo Neto;Estádio Rei Pelé;15;17;6;1;29%;71%;242;593;72%;88%;10;11;3;3;0;0;1;1;4;8
24;09/10/2019;19:16;CSA;Internacional;1;0;A. Fucks;O. Hellmann;Estádio Rei Pelé;14;14;4;2;30%;70%;259;593;71%;88%;16;9;2;2;0;0;0;4;3;11
24;09/10/2019;19:15;Botafogo;Goiás;3;1;B. Lazaroni;N. da Silveira Júnior;Estádio Nilton Santos;12;18;7;4;43%;57%;348;446;76%;83%;29;18;4;2;0;0;2;1;5;5
24;09/10/2019;20:31;Fortaleza;Chapecoense;2;0;R. Ceni;M. dos Santos Gonçalves;Arena Castelão;10;16;5;5;53%;47%;446;397;84%;83%;18;17;4;2;0;0;4;1;2;6
24;09/10/2019;21:01;Bahia;São Paulo;0;0;R. Machado Marques;F. Diniz Silva;Itaipava Arena Fonte Nova;14;8;6;2;40%;60%;378;565;82%;86%;10;15;2;1;0;0;3;2;3;5
24;09/10/2019;21:00;Grêmio;Ceará SC;2;1;Renato Gaúcho;A. Batista;Estádio Francisco Stédile (Centenário);11;10;4;5;69%;31%;641;293;90%;76%;11;19;0;3;0;0;1;1;4;4
24;09/10/2019;21:30;Cruzeiro;Fluminense;0;0;A. da Silva Braga;M. de Oliveira;Mineirão;17;9;8;0;51%;49%;459;460;77%;80%;17;18;4;3;0;0;3;0;2;5
24;09/10/2019;21:30;Santos;Palmeiras;2;0;J. Sampaoli Moya;L. Venker de Menezes;Estádio Urbano Caldeira;15;13;6;3;57%;43%;474;364;88%;84%;16;13;1;2;0;1;3;0;2;3
24;10/10/2019;15:24;Corinthians;Athletico-PR;2;2;F. Carille;T. Retzalff Nunes;Neo Química Arena;;;;;;;;;;;;;;;;;;;;
24;10/10/2019;19:19;Avaí;Vasco da Gama;0;0;A. Valentim do Carmo Neto;V. Luxemburgo da Silva;Ressacada;16;12;2;4;56%;44%;505;419;83%;78%;18;11;1;1;0;0;0;1;7;6
24;10/10/2019;20:00;Flamengo;Atlético-MG;3;1;J. Pinheiro de Jesus;R. Marques Santana;Maracanã;19;5;6;2;67%;33%;630;318;89%;72%;10;9;0;3;0;0;0;1;9;2
25;12/10/2019;17:01;Goiás;CSA;1;0;N. da Silveira Júnior;A. Fucks;Estádio do Governo do Estado de Goiás (Serra Dourada);14;8;3;2;49%;51%;365;376;77%;78%;17;21;2;3;0;0;2;1;4;2
25;12/10/2019;19:00;Fluminense;Bahia;2;0;M. de Oliveira;R. Machado Marques;Maracanã;13;17;3;6;49%;51%;434;447;82%;84%;11;15;0;1;0;0;1;0;4;7
25;12/10/2019;21:00;Palmeiras;Botafogo;1;0;L. Venker de Menezes;B. Lazaroni;Estádio Municipal Paulo Machado de Carvalho;18;6;7;0;49%;51%;413;422;80%;82%;22;13;2;2;0;0;2;0;7;2
25;13/10/2019;16:00;Internacional;Santos;0;0;R. Colbachini;J. Sampaoli Moya;Estádio José Pinheiro Borda;13;11;1;3;46%;54%;420;492;81%;81%;16;18;2;3;0;0;8;2;9;3
25;13/10/2019;13:22;Athletico-PR;Flamengo;0;2;T. Retzalff Nunes;J. Pinheiro de Jesus;Estádio Joaquim Américo Guimarães;;;;;;;;;;;;;;;;;;;;
25;13/10/2019;16:01;Ceará SC;Avaí;1;0;A. Batista;E. Spinassé Camillato;Arena Castelão;25;13;6;5;57%;43%;449;368;82%;76%;16;16;1;3;0;0;2;3;11;0
25;13/10/2019;16:00;Vasco da Gama;Fortaleza;1;0;V. Luxemburgo da Silva;R. Ceni;Estádio Vasco da Gama;16;7;5;2;59%;41%;406;301;80%;78%;14;19;2;3;0;1;1;1;10;3
25;13/10/2019;18:02;São Paulo;Corinthians;1;0;F. Diniz Silva;F. Carille;Morumbi;17;3;3;2;55%;45%;568;467;88%;85%;9;10;0;1;0;0;2;0;2;1
25;13/10/2019;19:00;Atlético-MG;Grêmio;1;4;R. Marques Santana;Renato Gaúcho;Estádio Raimundo Sampaio;22;14;4;6;43%;57%;394;526;78%;85%;17;8;4;1;1;0;0;2;4;4
25;13/10/2019;19:01;Chapecoense;Cruzeiro;1;1;M. dos Santos Gonçalves;A. da Silva Braga;Arena Condá;22;18;8;6;61%;39%;484;331;83%;78%;12;13;1;1;0;0;0;0;9;7
26;16/10/2019;19:16;CSA;Atlético-MG;2;2;A. Fucks;V. Carmo Mancini;Estádio Rei Pelé;10;21;5;7;42%;58%;358;498;82%;84%;18;13;3;2;0;1;2;0;1;7
26;16/10/2019;19:16;Grêmio;Bahia;0;1;Renato Gaúcho;R. Machado Marques;Arena do Grêmio;18;13;6;6;63%;37%;554;337;90%;81%;13;15;3;2;0;0;1;0;10;6
26;16/10/2019;20:00;Fortaleza;Flamengo;1;2;C. A. P. F. Hembert;J. Pinheiro de Jesus;Arena Castelão;6;11;3;4;30%;70%;203;462;69%;87%;8;16;1;3;0;0;2;2;4;12
26;16/10/2019;21:00;Cruzeiro;São Paulo;1;0;A. da Silva Braga;F. Diniz Silva;Mineirão;11;8;2;2;40%;60%;363;558;80%;84%;18;16;2;2;0;0;3;1;4;2
26;16/10/2019;21:00;Palmeiras;Chapecoense;1;0;L. Venker de Menezes;M. dos Santos Gonçalves;Allianz Parque;30;7;8;2;72%;28%;547;222;86%;59%;15;14;1;3;0;1;5;0;12;4
26;16/10/2019;21:31;Goiás;Corinthians;2;2;N. da Silveira Júnior;F. Carille;Estádio do Governo do Estado de Goiás (Serra Dourada);20;17;4;5;44%;56%;305;411;76%;84%;10;16;2;4;2;0;2;0;5;5
26;16/10/2019;21:30;Vasco da Gama;Botafogo;2;1;V. Luxemburgo da Silva;A. Valentim do Carmo Neto;Estádio Vasco da Gama;16;10;8;3;36%;64%;275;485;74%;83%;15;11;1;0;0;0;1;2;3;7
26;17/10/2019;19:16;Avaí;Internacional;0;2;E. Spinassé Camillato;R. Colbachini;Ressacada;17;26;6;10;29%;71%;273;675;75%;89%;7;16;1;3;1;0;0;2;6;8
26;17/10/2019;19:15;Santos;Ceará SC;2;1;J. Sampaoli Moya;A. Batista;Estádio Urbano Caldeira;16;11;4;3;68%;32%;493;228;84%;69%;15;11;3;4;0;0;3;2;5;7
26;17/10/2019;11:11;Fluminense;Athletico-PR;1;2;M. de Oliveira;T. Retzalff Nunes;Maracanã;;;;;;;;;;;;;;;;;;;;
