rodada;data;hora;time_casa;time_fora;gols_casa;gols_fora;tecnico_casa;tecnico_fora;estadio;stat_chutes_casa;stat_chutes_fora;stat_chutes_a_gol_casa;stat_chutes_a_gol_fora;stat_posse_de_bola_casa;stat_posse_de_bola_fora;stat_passes_casa;stat_passes_fora;stat_precisão_de_passe_casa;stat_precisão_de_passe_fora;stat_faltas_casa;stat_faltas_fora;stat_cartões_amarelos_casa;stat_cartões_amarelos_fora;stat_cartões_vermelhos_casa;stat_cartões_vermelhos_fora;stat_impedimentos_casa;stat_impedimentos_fora;stat_escanteios_casa;stat_escanteios_fora
37;21/02/2021;18:15;Grêmio;Athletico-PR;1;0;Renato Gaúcho;A. Cardoso de Oliveira;Arena do Grêmio;11;8;2;2;50%;50%;463;465;86%;85%;19;17;3;1;0;2;1;4;2;2
37;21/02/2021;20:30;Goiás;Bragantino;0;0;A. César;M. Nogueira Barbieri;Estádio da Serrinha;14;14;1;5;43%;57%;317;405;69%;77%;18;20;2;0;0;0;1;1;3;11
37;22/02/2021;18:00;Palmeiras;Atlético-GO;1;1;A. Moreira Ferreira;M. Ribeiro Cabo;Allianz Parque;19;9;4;3;64%;36%;543;307;87%;75%;20;13;2;1;0;0;0;1;9;6
37;22/02/2021;19:59;Botafogo;São Paulo;1;0;L. Flávio;M. Vizolli;Estádio Nilton Santos;19;7;8;1;47%;53%;428;457;85%;83%;12;15;3;5;0;1;2;0;4;3
38;25/02/2021;21:30;Bragantino;Grêmio;1;0;M. Nogueira Barbieri;Renato Gaúcho;Nabizão;19;15;6;2;56%;44%;471;370;82%;79%;24;12;4;0;0;0;1;0;3;7
38;25/02/2021;21:30;Bahia;Santos;2;0;L. Cavalcanti;M. Fernandes;Itaipava Arena Fonte Nova;16;15;5;5;48%;52%;447;475;85%;88%;11;13;0;0;0;0;2;1;4;4
38;25/02/2021;21:30;Athletico-PR;Sport Recife;2;0;A. Cardoso de Oliveira;J. Ribeiro Ventura;Estádio Joaquim Américo Guimarães;18;15;8;4;56%;44%;480;362;83%;80%;15;10;0;1;0;0;2;2;8;5
38;25/02/2021;21:30;Atlético-GO;Coritiba;3;1;M. Ribeiro Cabo;J. Bertagnoli;Estádio Antônio Accioly;18;9;7;1;56%;44%;556;435;87%;82%;8;9;0;1;0;0;1;1;7;4
38;25/02/2021;21:31;Internacional;Corinthians;0;0;A. da Silva Braga;V. Carmo Mancini;Estádio José Pinheiro Borda;16;6;5;1;53%;47%;418;393;80%;73%;13;16;0;2;0;0;6;1;12;5
38;25/02/2021;21:30;Ceará SC;Botafogo;2;1;A. Ferreira;L. Flávio;Arena Castelão;12;17;6;3;47%;53%;469;505;86%;90%;7;4;2;0;1;0;0;2;5;7
38;25/02/2021;21:31;São Paulo;Flamengo;2;1;M. Vizolli;R. Ceni;Morumbi;4;20;2;1;36%;64%;305;510;74%;84%;27;24;6;3;0;0;0;2;1;7
38;25/02/2021;21:30;Atlético-MG;Palmeiras;2;0;J. Desio;A. Moreira Ferreira;Mineirão;19;9;8;4;52%;48%;451;424;89%;80%;22;17;3;0;0;0;5;1;5;4
38;25/02/2021;21:29;Vasco da Gama;Goiás;3;2;V. Luxemburgo da Silva;A. César;Estádio Vasco da Gama;27;20;12;5;48%;52%;390;405;85%;84%;12;18;1;2;0;0;2;2;9;6
38;25/02/2021;21:30;Fluminense;Fortaleza;2;0;M. de Oliveira;E. Alves Moreira;Maracanã;9;9;3;2;48%;52%;401;422;86%;85%;10;12;0;0;0;0;0;1;3;5
